id,product_id,customer_id,quantity,sales_amount,sale_date
435,OFF-BI-10000773,MK-18160,2,4.812,2014-12-19
436,TEC-AC-10002600,MK-18160,5,247.8,2014-12-19
437,TEC-MA-10002937,PO-19180,3,1007.979,2016-06-12
438,OFF-PA-10001970,PO-19180,7,313.488,2016-06-12
439,OFF-PA-10002230,BB-11545,8,31.872,2017-09-15
440,FUR-CH-10003396,CV-12805,3,207.846,2017-01-20
441,FUR-FU-10000246,PK-19075,1,12.22,2016-09-05
442,OFF-ST-10000060,PK-19075,3,194.94,2016-09-05
443,OFF-ST-10003058,PK-19075,3,70.95,2016-09-05
444,OFF-PA-10002222,PK-19075,4,91.36,2016-09-05
445,FUR-CH-10002372,PK-19075,3,242.94,2016-09-05
446,OFF-LA-10001317,PK-19075,7,22.05,2016-09-05
447,FUR-FU-10000206,TB-21595,1,2.91,2017-03-20
448,OFF-AR-10000588,RB-19360,3,59.52,2016-04-01
449,OFF-ST-10001469,RB-19360,3,161.94,2016-04-01
450,OFF-AR-10001953,RB-19360,6,263.88,2016-04-01
451,OFF-AR-10003156,RB-19360,3,30.48,2016-04-01
452,OFF-AR-10004974,RB-19360,3,9.84,2016-04-01
453,TEC-PH-10002365,RB-19360,4,35.12,2016-04-01
454,FUR-TA-10001539,EB-13705,2,284.364,2017-10-20
455,OFF-ST-10000142,EB-13705,2,665.408,2017-10-20
456,TEC-AC-10001772,KH-16630,4,63.88,2016-12-13
457,FUR-CH-10000225,SC-20095,2,129.568,2014-02-12
458,FUR-CH-10002331,NF-18385,3,747.558,2016-09-26
459,OFF-EN-10001415,NF-18385,2,8.928,2016-09-26
460,OFF-AP-10002472,JH-15985,4,103.92,2015-12-15
461,TEC-AC-10004571,JH-15985,9,899.91,2015-12-15
462,OFF-BI-10001098,JH-15985,3,51.312,2015-12-15
463,FUR-FU-10000023,TN-21040,5,23.56,2016-04-22
464,FUR-TA-10001889,TN-21040,6,1272.63,2016-04-22
465,OFF-BI-10000315,TN-21040,5,28.485,2016-04-22
466,OFF-SU-10003505,TN-21040,2,185.376,2016-04-22
467,OFF-AP-10002578,TN-21040,2,78.272,2016-04-22
468,FUR-FU-10002918,JS-15940,7,254.744,2015-01-17
469,FUR-BO-10002824,DS-13180,2,205.3328,2017-03-31
470,OFF-BI-10002194,CC-12670,3,4.788,2016-12-16
471,OFF-PA-10004071,MH-17785,1,55.48,2015-12-20
472,OFF-ST-10002743,JP-15520,3,340.92,2014-11-09
473,FUR-BO-10001601,JP-15520,2,222.666,2014-11-09
474,TEC-PH-10002680,JP-15520,4,703.968,2014-11-09
475,OFF-ST-10001321,JP-15520,6,92.52,2014-11-09
476,OFF-PA-10001509,JP-15520,7,62.65,2014-11-09
477,OFF-PA-10003465,JP-15520,5,94.85,2014-11-09
478,TEC-PH-10000149,KH-16690,6,95.76,2016-07-12
479,FUR-FU-10002671,JE-15475,3,40.2,2016-10-27
480,OFF-AR-10003045,JG-15805,5,14.7,2016-06-26
481,OFF-ST-10000689,JG-15805,5,704.25,2016-06-26
482,TEC-AC-10001445,XP-21865,3,9.09,2014-10-06
483,OFF-AR-10002053,EM-14065,2,5.96,2014-07-22
484,TEC-AC-10002567,EM-14065,2,159.98,2014-07-22
485,OFF-LA-10003923,MT-18070,2,29.6,2017-06-10
486,FUR-BO-10001337,MT-18070,5,514.165,2017-06-10
487,TEC-PH-10001924,MT-18070,5,279.96,2017-06-10
488,TEC-PH-10001363,SA-20830,6,2735.952,2014-10-29
489,TEC-PH-10000376,CW-11905,1,7.992,2014-06-09
490,TEC-AC-10000303,CW-11905,2,63.984,2014-06-09
491,OFF-AR-10001953,CW-11905,2,70.368,2014-06-09
492,OFF-ST-10001809,AJ-10960,5,449.15,2014-09-14
493,OFF-EN-10003845,AJ-10960,3,11.07,2014-09-14
494,TEC-AC-10000991,SS-20590,2,93.98,2016-05-09
495,FUR-TA-10001857,RO-19780,3,189.882,2016-03-18
496,OFF-EN-10001434,MD-17350,2,105.42,2015-12-27
497,OFF-BI-10002498,SC-20095,8,119.616,2016-07-25
498,FUR-FU-10004864,SC-20095,4,255.76,2016-07-25
499,FUR-CH-10002602,SC-20095,2,241.568,2016-07-25
500,FUR-FU-10000073,SC-20095,9,69.3,2016-07-25
501,OFF-BI-10001670,MY-17380,2,22.62,2016-05-30
502,OFF-BI-10001658,MY-17380,2,14.952,2016-05-30
503,FUR-CH-10001215,MY-17380,2,801.568,2016-05-30
504,OFF-BI-10000831,MY-17380,3,2.376,2016-05-30
505,OFF-PA-10000357,MY-17380,1,32.792,2016-05-30
506,OFF-BI-10003274,EB-13705,5,15.92,2017-11-12
507,OFF-AR-10001662,CM-12385,1,2.74,2015-03-16
508,OFF-AR-10003856,CM-12385,3,8.34,2015-03-16
509,OFF-ST-10001228,CM-12385,3,46.74,2015-03-16
510,OFF-BI-10003527,CM-12385,5,6354.95,2015-03-16
511,FUR-FU-10001290,LS-17245,3,126.3,2017-11-26
512,TEC-AC-10002399,LS-17245,2,38.04,2017-11-26
513,OFF-AR-10002053,LF-17185,3,7.152,2016-10-20
514,OFF-AR-10003811,BN-11515,3,6.63,2017-12-21
515,OFF-AR-10001246,BN-11515,2,5.88,2017-12-21
516,TEC-CO-10003236,AD-10180,5,2999.95,2017-01-22
517,OFF-ST-10004507,AD-10180,3,51.45,2017-01-22
518,OFF-PA-10001667,AD-10180,2,11.96,2017-01-22
519,OFF-ST-10004459,AD-10180,3,1126.02,2017-01-22
520,TEC-AC-10000171,DB-13210,1,18.392,2015-03-22
521,OFF-ST-10000736,DB-13210,2,129.568,2015-03-22
522,OFF-BI-10000285,DB-13210,9,14.112,2015-03-22
523,FUR-TA-10001857,MC-17605,2,210.98,2017-01-23
524,TEC-PH-10003555,LH-17155,3,55.176,2016-05-21
525,TEC-AC-10003832,LH-17155,2,66.26,2016-05-21
526,OFF-FA-10002815,BD-11605,5,22.2,2015-12-26
527,FUR-CH-10003379,PH-18790,3,683.952,2017-10-21
528,FUR-FU-10001756,PH-18790,3,45.696,2017-10-21
529,OFF-ST-10004963,MG-18145,3,36.336,2015-09-03
530,OFF-SU-10002881,MG-18145,1,666.248,2015-09-03
531,OFF-EN-10001335,MG-18145,6,52.512,2015-09-03
532,FUR-CH-10000595,KB-16240,1,190.72,2015-11-07
533,FUR-FU-10000448,JC-15340,3,47.94,2017-09-07
534,TEC-PH-10000984,RL-19615,5,979.95,2016-05-29
535,OFF-BI-10002557,RL-19615,5,22.75,2016-05-29
536,OFF-ST-10001325,AA-10375,2,16.768,2016-07-10
537,OFF-BI-10002429,EP-13915,7,42.616,2017-09-03
538,OFF-BI-10004528,MP-17470,4,10.752,2015-12-03
539,OFF-AP-10001271,DK-12985,3,152.94,2015-12-07
540,FUR-CH-10002647,DK-12985,4,283.92,2015-12-07
541,TEC-AC-10001432,BD-11500,6,468.9,2014-02-01
542,TEC-PH-10002262,ES-14080,8,380.864,2016-07-14
543,OFF-ST-10001809,LM-17065,9,646.776,2015-12-18
544,TEC-AC-10001465,PG-18895,2,58.112,2014-05-11
545,TEC-PH-10002597,PG-18895,1,100.792,2014-05-11
546,FUR-FU-10000723,PG-18895,4,66.112,2014-05-11
547,OFF-BI-10000404,AS-10135,6,41.28,2017-11-19
548,OFF-PA-10002986,AS-10135,2,13.36,2017-11-19
549,OFF-ST-10000604,DK-13225,9,250.272,2015-11-15
550,OFF-BI-10004738,DK-13225,3,11.364,2015-11-15
551,OFF-SU-10001935,DK-13225,5,8.72,2015-11-15
552,FUR-CH-10002024,BD-11320,2,1121.568,2016-04-15
553,FUR-FU-10003039,RC-19960,1,34.504,2017-09-11
554,OFF-FA-10004248,GT-14710,3,10.824,2017-11-24
555,OFF-ST-10001780,DK-13225,2,1295.78,2017-06-29
556,OFF-AR-10003560,AJ-10945,4,19.456,2014-03-03
557,OFF-LA-10001297,OT-18730,2,20.7,2016-06-10
558,FUR-TA-10004256,OT-18730,4,1335.68,2016-06-10
559,OFF-PA-10003441,OT-18730,5,32.4,2016-06-10
560,FUR-FU-10003347,LP-17080,3,42.6,2017-11-20
561,OFF-BI-10000069,LP-17080,7,84.056,2017-11-20
562,OFF-AP-10003914,CA-12775,5,13.0,2014-09-14
563,FUR-FU-10004020,CA-12775,3,13.128,2014-09-14
564,OFF-FA-10003467,JF-15490,2,3.96,2015-12-07
565,OFF-LA-10000634,JF-15490,1,2.61,2015-12-07
566,TEC-PH-10002496,FP-14320,3,374.376,2017-12-07
567,OFF-PA-10004530,EB-13840,8,91.84,2017-10-01
568,OFF-BI-10001107,EB-13840,7,81.088,2017-10-01
569,OFF-PA-10004451,EB-13840,3,19.44,2017-10-01
570,FUR-CH-10004997,EB-13840,3,451.152,2017-10-01
571,OFF-LA-10001297,JF-15415,7,72.45,2017-12-28
572,OFF-FA-10000585,JF-15415,4,13.96,2017-12-28
573,OFF-BI-10001922,JF-15415,7,33.264,2017-12-28
574,TEC-PH-10000347,JF-15415,3,14.85,2017-12-28
575,OFF-AR-10003394,SF-20200,3,8.82,2016-11-03
576,OFF-PA-10004530,TG-21640,14,160.72,2015-09-18
577,OFF-PA-10001450,TG-21640,4,19.92,2015-09-18
578,OFF-SU-10001574,TG-21640,2,7.3,2015-09-18
579,OFF-ST-10002974,CS-11950,2,69.712,2017-07-20
580,FUR-FU-10001475,CS-11950,1,8.792,2017-07-20
581,OFF-SU-10004498,CC-12145,4,51.52,2015-09-10
582,TEC-PH-10004977,DV-13465,3,470.376,2017-12-01
583,TEC-PH-10000586,DV-13465,2,105.584,2017-12-01
584,OFF-AP-10000358,DV-13465,3,31.152,2017-12-01
585,OFF-BI-10002764,DV-13465,7,6.783,2017-12-01
586,TEC-PH-10001254,DV-13465,4,406.368,2017-12-01
587,FUR-CH-10003956,BD-11725,1,70.98,2015-07-03
588,OFF-LA-10003930,BD-11725,3,294.93,2015-07-03
589,TEC-PH-10003800,ZC-21910,2,84.784,2016-03-20
590,OFF-PA-10002005,ZC-21910,4,20.736,2016-03-20
591,OFF-BI-10002498,ZC-21910,3,16.821,2016-03-20
592,OFF-PA-10004101,ZC-21910,2,10.368,2016-03-20
593,OFF-AR-10004078,MS-17830,2,9.344,2014-01-09
594,TEC-AC-10001266,MS-17830,3,31.2,2014-01-09
595,OFF-AP-10004708,LR-16915,2,76.12,2014-08-08
596,TEC-CO-10004115,LR-16915,3,1199.976,2014-08-08
597,TEC-PH-10002398,LR-16915,5,445.96,2014-08-08
598,FUR-FU-10001979,LR-16915,8,327.76,2014-08-08
599,OFF-SU-10004115,TP-21130,2,11.632,2016-07-14
600,TEC-PH-10001425,CK-12205,3,143.982,2016-07-16
601,TEC-PH-10003963,CK-12205,4,494.376,2016-07-16
602,OFF-SU-10001574,CK-12205,2,5.84,2016-07-16
603,OFF-ST-10001490,AS-10240,1,142.776,2014-03-15
604,FUR-FU-10001756,AS-10240,3,45.696,2014-03-15
605,OFF-BI-10000773,AS-10240,3,7.218,2014-03-15
606,OFF-BI-10001543,AS-10240,4,43.188,2014-03-15
607,OFF-PA-10002120,AS-10240,3,131.904,2014-03-15
608,OFF-BI-10000848,AR-10510,2,3.282,2014-05-23
609,OFF-AR-10001246,AR-10510,9,21.168,2014-05-23
610,TEC-PH-10003092,AR-10510,2,55.188,2014-05-23
611,TEC-PH-10003012,NB-18655,3,369.576,2016-04-28
612,OFF-LA-10004345,NB-18655,4,15.712,2016-04-28
613,OFF-PA-10001204,GD-14590,2,8.448,2016-09-11
614,TEC-PH-10004667,GD-14590,9,728.946,2016-09-11
615,TEC-PH-10000011,CK-12595,10,119.94,2017-11-14
616,OFF-BI-10002949,CK-12595,2,3.648,2017-11-14
617,FUR-FU-10003849,NG-18355,2,40.48,2017-08-18
618,FUR-FU-10000010,NG-18355,2,9.94,2017-08-18
619,OFF-BI-10002824,NG-18355,9,107.424,2017-08-18
620,TEC-PH-10002538,NG-18355,1,37.91,2017-08-18
621,FUR-FU-10000521,NG-18355,3,88.02,2017-08-18
622,OFF-BI-10002103,CA-12265,5,8.69,2014-12-26
623,FUR-CH-10004853,SF-20965,2,301.96,2015-11-29
624,OFF-AP-10000179,SF-20965,5,555.21,2015-11-29
625,OFF-ST-10001272,SF-20965,4,523.48,2015-11-29
626,OFF-AR-10004042,SF-20965,9,161.82,2015-11-29
627,FUR-FU-10000221,MO-17800,7,35.56,2017-09-15
628,OFF-AP-10001563,AT-10735,2,97.16,2017-05-19
629,OFF-BI-10000605,LC-17140,5,15.24,2017-12-17
630,OFF-PA-10002615,LC-17140,3,13.23,2017-12-17
631,OFF-ST-10001963,FM-14380,3,243.384,2016-12-11
632,TEC-AC-10001267,FM-14380,5,119.8,2016-12-11
633,TEC-PH-10002103,FM-14380,4,300.768,2016-12-11
634,TEC-AC-10002857,BD-11605,3,17.88,2017-09-24
635,OFF-LA-10003930,BD-11605,3,235.944,2017-09-24
636,FUR-CH-10001482,DJ-13420,3,392.94,2015-10-04
637,OFF-BI-10001989,ME-17725,3,18.882,2016-08-15
638,OFF-AP-10003287,ME-17725,3,122.328,2016-08-15
639,FUR-FU-10000576,RB-19465,5,1049.2,2016-05-20
640,OFF-BI-10004728,RB-19465,4,15.424,2016-05-20
641,FUR-FU-10000732,JD-16150,3,18.84,2016-12-18
642,OFF-ST-10000585,JL-15835,2,330.4,2017-07-30
643,OFF-LA-10002787,JL-15835,7,26.25,2017-07-30
644,TEC-AC-10003832,SC-20305,4,132.52,2017-06-10
645,OFF-PA-10001934,TW-21025,1,6.48,2017-07-21
646,OFF-AP-10002457,CC-12430,2,209.3,2017-12-30
647,OFF-FA-10003112,BB-10990,5,31.56,2016-04-01
648,OFF-AP-10002350,BB-10990,2,30.144,2016-04-01
649,FUR-FU-10001935,AR-10825,4,14.8,2016-12-11
650,TEC-PH-10003273,AR-10825,3,302.376,2016-12-11
651,TEC-AC-10001142,AR-10825,4,316.0,2016-12-11
652,OFF-PA-10000482,SR-20740,10,379.4,2016-10-23
653,OFF-PA-10003892,AR-10405,2,97.82,2017-06-19
654,TEC-AC-10001101,AR-10405,8,103.12,2017-06-19
655,OFF-AP-10002439,CR-12730,2,113.552,2016-08-22
656,OFF-BI-10002827,CR-12730,2,3.318,2016-08-22
657,OFF-EN-10002230,CR-12730,2,134.288,2016-08-22
658,FUR-CH-10001215,EH-14125,2,701.372,2016-09-19
659,OFF-BI-10004654,EH-14125,2,2.308,2016-09-19
660,OFF-ST-10001490,CB-12025,7,999.432,2015-08-24
661,OFF-ST-10001511,CB-12025,14,724.08,2015-08-24
662,FUR-TA-10001768,CB-12025,5,918.785,2015-08-24
663,OFF-BI-10003981,CB-12025,3,2.724,2015-08-24
664,OFF-ST-10001522,SP-20545,5,459.95,2016-03-26
665,OFF-FA-10000621,RC-19825,3,10.74,2016-11-04
666,OFF-SU-10004231,TH-21235,3,23.76,2017-06-08
667,OFF-PA-10000474,TH-21235,3,85.056,2017-06-08
668,TEC-PH-10004042,TH-21235,3,381.576,2017-06-08
669,FUR-FU-10003096,RP-19390,5,30.36,2014-12-24
670,FUR-FU-10002759,MO-17800,3,23.976,2017-06-09
671,FUR-TA-10000688,MO-17800,1,108.925,2017-06-09
672,OFF-PA-10002377,MO-17800,8,36.352,2017-06-09
673,OFF-AR-10001954,TD-20995,5,19.56,2017-06-15
674,OFF-AP-10004532,RB-19570,3,61.44,2017-12-05
675,OFF-PA-10002137,RB-19570,5,38.9,2017-12-05
676,TEC-AC-10003832,RB-19570,3,99.39,2017-12-05
677,OFF-AP-10000804,CD-11980,3,2.688,2017-03-18
678,TEC-AC-10003614,CD-11980,3,27.816,2017-03-18
679,FUR-FU-10003553,CD-11980,3,82.524,2017-03-18
680,OFF-BI-10004632,CD-11980,3,182.994,2017-03-18
681,OFF-BI-10003305,DJ-13630,3,14.352,2016-11-19
682,OFF-ST-10002583,DJ-13630,2,64.96,2016-11-19
683,OFF-ST-10004507,DJ-13630,4,68.6,2016-11-19
684,TEC-MA-10004125,GT-14635,4,7999.98,2017-11-04
685,OFF-AP-10002457,GT-14635,2,167.44,2017-11-04
686,TEC-AC-10003911,MC-17845,3,479.97,2014-07-05
687,OFF-LA-10001934,MC-17845,2,14.62,2014-07-05
688,OFF-PA-10000304,MC-17845,3,19.44,2014-07-05
689,FUR-BO-10004015,RA-19285,2,191.984,2017-12-25
690,FUR-FU-10004071,NP-18325,1,104.01,2014-06-21
691,TEC-PH-10002033,NP-18325,1,284.82,2014-06-21
692,OFF-ST-10002444,NP-18325,3,36.84,2014-06-21
693,TEC-AC-10002253,AB-10165,1,166.24,2015-03-28
694,OFF-PA-10000743,AB-10165,5,33.4,2015-03-28
695,OFF-AR-10003373,JO-15550,8,198.272,2015-05-14
696,OFF-LA-10002312,JO-15550,4,47.36,2015-05-14
697,OFF-EN-10000927,JO-15550,7,200.984,2015-05-14
698,OFF-LA-10003510,JO-15550,4,97.696,2015-05-14
699,OFF-AR-10001118,JO-15550,1,2.696,2015-05-14
700,OFF-BI-10001575,JO-15550,2,18.588,2015-05-14
701,OFF-BI-10001982,JO-15550,3,4.896,2015-05-14
702,FUR-FU-10002960,Dl-13600,3,15.072,2017-09-02
703,FUR-FU-10003394,AS-10285,3,209.88,2016-11-04
704,FUR-TA-10002774,JK-15370,3,369.912,2015-04-09
705,OFF-PA-10001800,BN-11470,2,10.368,2014-09-12
706,OFF-AP-10001469,BN-11470,5,166.84,2014-09-12
707,TEC-AC-10002399,BN-11470,1,15.216,2014-09-12
708,TEC-AC-10003628,DP-13165,4,119.96,2014-12-02
709,FUR-BO-10003272,DP-13165,5,883.92,2014-12-02
710,OFF-BI-10000050,DP-13165,8,46.72,2014-12-02
711,OFF-PA-10004071,TH-21550,1,55.48,2014-04-05
712,OFF-EN-10001219,AP-10915,4,24.448,2017-09-03
713,OFF-AP-10001154,RS-19765,6,281.34,2017-05-19
714,TEC-PH-10003012,RS-19765,2,307.98,2017-05-19
715,TEC-AC-10001606,RS-19765,3,299.97,2017-05-19
716,OFF-BI-10003355,Dl-13600,5,19.92,2014-07-01
717,FUR-FU-10000010,SV-20365,2,9.94,2014-01-11
718,FUR-FU-10002253,KC-16540,3,103.056,2017-09-24
719,OFF-BI-10001658,CK-12325,3,59.808,2014-06-02
720,FUR-FU-10000246,CK-12325,6,73.32,2014-06-02
721,OFF-PA-10004092,RD-19810,3,146.82,2016-02-13
722,FUR-TA-10000198,MP-17965,3,1652.94,2016-12-15
723,OFF-ST-10000036,MP-17965,3,296.37,2016-12-15
724,FUR-FU-10000222,MR-17545,5,129.92,2014-10-07
725,OFF-SU-10004664,SC-20695,7,45.584,2016-07-07
726,OFF-EN-10001141,JF-15355,2,17.568,2017-09-16
727,TEC-PH-10002170,JF-15355,1,55.992,2017-09-16
728,OFF-PA-10001954,EG-13900,8,182.72,2016-12-03
729,FUR-TA-10002228,EG-13900,2,400.032,2016-12-03
730,OFF-ST-10004634,EG-13900,3,33.63,2016-12-03
731,FUR-CH-10002965,EG-13900,3,542.646,2016-12-03
732,OFF-LA-10001317,EG-13900,2,6.3,2016-12-03
733,OFF-ST-10000736,DS-13030,3,242.94,2017-01-21
734,TEC-AC-10003610,DS-13030,3,179.97,2017-01-21
735,OFF-BI-10003982,DS-13030,6,99.696,2017-01-21
736,OFF-BI-10003291,DS-13030,4,27.936,2017-01-21
737,FUR-BO-10001619,DS-13030,1,84.98,2017-01-21
738,OFF-BI-10000138,DS-13030,5,18.72,2017-01-21
739,TEC-AC-10001383,GZ-14470,2,49.98,2014-09-08
740,OFF-LA-10003223,PO-19195,3,11.784,2014-01-04
741,OFF-ST-10002743,PO-19195,3,272.736,2014-01-04
742,OFF-BI-10004094,PO-19195,2,3.54,2014-01-04
743,OFF-SU-10004498,SS-20875,5,51.52,2016-08-27
744,OFF-PA-10002615,SS-20875,1,3.528,2016-08-27
745,OFF-PA-10004971,SS-20875,1,4.624,2016-08-27
746,OFF-SU-10004261,SS-20875,4,55.168,2016-08-27
747,FUR-TA-10002607,MH-17785,10,567.12,2014-05-27
748,OFF-ST-10001809,MH-17785,4,359.32,2014-05-27
749,TEC-PH-10000004,PB-19105,1,11.992,2016-03-20
750,OFF-BI-10003638,RF-19735,3,58.05,2017-10-02
751,FUR-FU-10003577,RF-19735,11,157.74,2017-10-02
752,OFF-AR-10003478,RF-19735,7,56.98,2017-10-02
753,OFF-BI-10000546,RF-19735,1,2.88,2017-10-02
754,TEC-CO-10002095,YC-21895,3,1199.976,2016-04-07
755,FUR-FU-10002759,MS-17830,4,79.92,2015-12-07
756,FUR-TA-10001095,NB-18655,4,383.438,2016-09-18
757,OFF-ST-10002444,DC-13285,2,24.56,2014-12-29
758,TEC-AC-10001267,DC-13285,4,119.8,2014-12-29
759,OFF-BI-10000848,CP-12340,3,13.128,2017-07-23
760,OFF-PA-10002377,BF-11020,4,22.72,2017-09-18
761,OFF-PA-10003441,AR-10510,9,58.32,2015-08-31
762,OFF-LA-10004484,JC-16105,3,12.39,2017-11-03
763,TEC-PH-10003931,LH-17020,3,107.982,2015-02-08
764,OFF-EN-10001990,CS-12250,2,11.36,2014-01-13
765,OFF-EN-10001532,CS-12250,3,50.94,2014-01-13
766,TEC-AC-10003174,CS-12250,6,646.74,2014-01-13
767,OFF-BI-10004187,CS-12250,3,5.64,2014-01-13
768,OFF-ST-10000025,CS-12250,6,572.58,2014-01-13
769,FUR-FU-10004306,AJ-10795,2,310.88,2014-05-14
770,FUR-CH-10003746,LE-16810,2,641.96,2016-05-19
771,OFF-BI-10001036,BV-11245,2,18.28,2017-01-30
772,TEC-PH-10004614,BV-11245,3,207.0,2017-01-30
773,OFF-BI-10000301,BV-11245,5,32.35,2017-01-30
774,OFF-BI-10003910,BV-11245,1,7.71,2017-01-30
775,OFF-AR-10004648,BV-11245,2,40.3,2017-01-30
776,FUR-FU-10002597,BV-11245,7,34.58,2017-01-30
777,OFF-AR-10003405,DL-12865,7,32.76,2014-06-29
778,FUR-CH-10002335,NZ-18565,3,544.008,2015-08-21
779,OFF-PA-10000157,NZ-18565,3,59.94,2015-08-21
780,OFF-PA-10001947,NZ-18565,4,23.92,2015-08-21
781,OFF-PA-10003657,NZ-18565,1,4.28,2015-08-21
782,OFF-BI-10001098,BM-11785,5,32.07,2015-10-03
783,TEC-AC-10002167,BM-11785,2,24.0,2015-10-03
784,FUR-BO-10004409,BM-11785,1,35.49,2015-10-03
785,TEC-AC-10000057,BM-11785,2,47.984,2015-10-03
786,OFF-EN-10000056,EA-14035,3,186.69,2015-05-23
787,OFF-BI-10000014,CL-12565,2,17.456,2017-03-17
788,FUR-CH-10004675,LT-17110,2,348.928,2015-12-12
789,OFF-BI-10001543,SA-20830,4,143.96,2015-06-26
790,OFF-ST-10001321,SA-20830,1,15.42,2015-06-26
791,OFF-BI-10001132,SA-20830,8,43.04,2015-06-26
792,FUR-CH-10003199,SA-20830,3,332.94,2015-06-26
793,TEC-PH-10001530,JK-15730,5,1363.96,2016-05-20
794,OFF-LA-10001569,ES-14020,2,9.96,2014-09-20
795,OFF-PA-10003724,ES-14020,4,21.72,2014-09-20
796,OFF-BI-10000546,RH-19495,7,20.16,2017-09-21
797,OFF-PA-10000176,DB-13120,7,132.79,2015-12-24
798,OFF-PA-10002365,DB-13120,2,12.96,2015-12-24
799,OFF-LA-10002271,DB-13120,7,21.56,2015-12-24
800,FUR-CH-10002647,CD-11920,5,283.92,2015-11-27
801,FUR-FU-10004090,HW-14935,1,22.23,2017-02-20
802,TEC-PH-10001580,HW-14935,2,215.968,2017-02-20
803,OFF-AP-10000576,HW-14935,9,355.32,2016-08-18
804,OFF-PA-10003953,MC-18130,2,12.96,2016-03-12
805,FUR-FU-10000794,GM-14440,2,18.28,2017-04-22
806,OFF-AR-10001897,RA-19915,3,43.176,2014-11-01
807,TEC-PH-10001795,RA-19915,4,1983.968,2014-11-01
808,FUR-FU-10003347,AA-10375,2,28.4,2015-02-03
809,TEC-AC-10004901,AA-10375,3,149.97,2015-02-03
810,OFF-AR-10003190,ZC-21910,4,11.52,2014-10-13
811,FUR-TA-10002903,ZC-21910,5,1298.55,2014-10-13
812,OFF-AP-10000240,ZC-21910,4,213.92,2014-10-13
813,TEC-AC-10001101,ZC-21910,2,25.78,2014-10-13
814,FUR-FU-10000794,PJ-19015,2,18.28,2017-05-14
815,TEC-AC-10001838,PJ-19015,7,1399.93,2017-05-14
816,OFF-PA-10000061,BW-11110,8,51.84,2015-03-20
817,OFF-PA-10003651,DB-13210,1,5.344,2016-09-15
818,OFF-PA-10000304,CA-12775,8,41.472,2014-06-28
819,OFF-BI-10003094,CA-12775,3,3.168,2014-06-28
820,FUR-CH-10001394,CA-12775,5,1228.465,2014-06-28
821,OFF-BI-10004230,CA-12775,3,31.086,2014-06-28
822,OFF-PA-10003395,CA-12775,4,335.52,2014-06-28
823,TEC-AC-10002402,TR-21325,3,239.97,2017-06-20
824,OFF-LA-10003223,TR-21325,2,9.82,2017-06-20
825,TEC-AC-10003441,PG-18820,4,67.8,2014-05-09
826,TEC-AC-10000109,PG-18820,3,167.97,2014-05-09
827,OFF-FA-10002280,GT-14710,7,35.0,2017-08-21
828,OFF-SU-10000381,GT-14710,4,37.24,2017-08-21
829,OFF-EN-10004459,GT-14710,2,15.28,2017-08-21
830,FUR-CH-10000665,JE-15745,2,301.96,2017-06-16
831,OFF-AP-10003884,JE-15745,3,180.66,2017-06-16
832,TEC-PH-10001557,JE-15745,2,191.98,2017-06-16
833,TEC-PH-10002085,JE-15745,1,65.99,2017-06-16
834,OFF-AR-10002956,JB-15400,2,35.216,2016-07-23
835,OFF-AP-10003266,JB-15400,2,23.696,2016-07-23
836,TEC-MA-10004002,JB-15400,1,265.475,2016-07-23
837,OFF-BI-10001071,LH-17020,4,51.184,2014-09-08
838,OFF-PA-10001560,JL-15175,2,9.664,2017-11-04
839,TEC-PH-10002365,EB-13705,3,21.072,2016-03-07
840,OFF-AR-10004648,BM-11650,3,60.45,2015-11-20
841,OFF-AR-10002578,BM-11650,4,11.52,2015-11-20
842,FUR-BO-10001519,BM-11650,4,186.048,2015-11-20
843,OFF-BI-10001294,EM-14095,4,37.44,2016-11-07
844,OFF-BI-10001636,EM-14095,4,26.976,2016-11-07
845,OFF-SU-10002503,EM-14095,2,11.36,2016-11-07
846,OFF-LA-10004093,EM-14095,2,14.62,2016-11-07
847,TEC-PH-10001552,AF-10885,7,83.72,2015-10-13
848,FUR-CH-10001891,AF-10885,3,287.94,2015-10-13
849,FUR-FU-10003878,GA-14725,4,48.896,2017-01-01
850,TEC-AC-10000710,CK-12760,7,115.36,2014-02-07
851,OFF-AR-10002335,DP-13105,2,5.16,2016-06-20
852,OFF-PA-10001870,DP-13105,6,38.88,2016-06-20
853,OFF-AR-10003373,VD-21670,6,185.88,2016-05-28
854,FUR-FU-10004090,GT-14710,2,44.46,2016-02-19
855,OFF-ST-10000736,GT-14710,3,242.94,2016-02-19
856,OFF-PA-10001019,BK-11260,2,39.96,2014-08-03
857,OFF-SU-10002537,BK-11260,10,102.3,2014-08-03
858,OFF-ST-10003221,BK-11260,2,21.36,2014-08-03
859,OFF-PA-10004569,SJ-20125,1,7.61,2017-04-10
860,OFF-FA-10000624,SJ-20125,2,7.16,2017-04-10
861,OFF-SU-10001225,CM-12445,2,7.36,2014-06-09
862,OFF-AR-10003752,CM-12445,2,23.1,2014-06-09
863,TEC-AC-10001714,AJ-10795,6,191.472,2016-01-05
864,OFF-AR-10003958,AJ-10795,2,5.248,2016-01-05
865,TEC-PH-10002923,AJ-10795,2,59.184,2016-01-05
866,OFF-LA-10004272,AJ-10780,1,2.89,2014-01-10
867,FUR-FU-10000965,AJ-10780,1,51.94,2014-01-10
868,OFF-LA-10004853,LS-16945,4,15.936,2016-09-29
869,OFF-BI-10003719,GP-14740,6,44.91,2014-04-06
