id,sale_id,amount,payment_status
1136,1136,85.224,Paid
1137,1137,287.52,Paid
1138,1138,37.68,Paid
1139,1139,19.98,Paid
1140,1140,20.58,Paid
1141,1141,17.38,Paid
1142,1142,204.6,Paid
1143,1143,8.72,Paid
1144,1144,6.48,Paid
1145,1145,686.32,Paid
1146,1146,62.18,Paid
1147,1147,644.076,Paid
1148,1148,5.84,Paid
1149,1149,12.76,Paid
1150,1150,10.95,Paid
1151,1151,599.98,Pending
1152,1152,8.352,Paid
1153,1153,3.64,Pending
1154,1154,159.768,Pending
1155,1155,122.48,Paid
1156,1156,2244.48,Paid
1157,1157,62.31,Paid
1158,1158,455.1,Paid
1159,1159,195.184,Paid
1160,1160,362.94,Paid
1161,1161,11.54,Paid
1162,1162,53.94,Paid
1163,1163,9.99,Paid
1164,1164,125.76,Paid
1165,1165,25.32,Paid
1166,1166,46.8,Paid
1167,1167,447.93,Paid
1168,1168,109.48,Paid
1169,1169,272.94,Paid
1170,1170,19.44,Paid
1171,1171,31.92,Paid
1172,1172,22.38,Paid
1173,1173,16.52,Pending
1174,1174,5.176,Paid
1175,1175,50.112,Paid
1176,1176,27.93,Paid
1177,1177,11.56,Paid
1178,1178,172.5,Paid
1179,1179,179.97,Paid
1180,1180,258.696,Paid
1181,1181,1322.93,Paid
1182,1182,3.76,Paid
1183,1183,21.744,Paid
1184,1184,7.92,Paid
1185,1185,12.096,Paid
1186,1186,485.88,Paid
1187,1187,25.92,Pending
1188,1188,197.58,Paid
1189,1189,81.92,Paid
1190,1190,889.536,Paid
1191,1191,892.224,Paid
1192,1192,223.92,Paid
1193,1193,23.12,Paid
1194,1194,15.552,Paid
1195,1195,15.712,Pending
1196,1196,24.672,Paid
1197,1197,55.968,Paid
1198,1198,431.928,Paid
1199,1199,95.984,Paid
1200,1200,1088.792,Paid
1201,1201,544.008,Paid
1202,1202,1.872,Paid
1203,1203,854.352,Paid
1204,1204,593.568,Paid
1205,1205,338.04,Paid
1206,1206,271.96,Paid
1207,1207,11.21,Paid
1208,1208,9.144,Paid
1209,1209,14.07,Paid
1210,1210,41.86,Paid
1211,1211,8.544,Paid
1212,1212,579.136,Pending
1213,1213,141.372,Paid
1214,1214,3.036,Paid
1215,1215,4.503,Paid
1216,1216,4.672,Paid
1217,1217,95.88,Paid
1218,1218,17.024,Paid
1219,1219,258.696,Paid
1220,1220,1931.958,Paid
1221,1221,249.75,Paid
1222,1222,255.936,Paid
1223,1223,113.79,Paid
1224,1224,78.15,Paid
1225,1225,1.728,Paid
1226,1226,40.56,Paid
1227,1227,182.94,Paid
1228,1228,193.86,Paid
1229,1229,15.28,Paid
1230,1230,8.73,Paid
1231,1231,5.68,Paid
1232,1232,2.78,Paid
1233,1233,79.96,Paid
1234,1234,839.988,Paid
1235,1235,47.952,Paid
1236,1236,37.425,Paid
1237,1237,63.968,Paid
1238,1238,165.048,Paid
1239,1239,12.35,Paid
1240,1240,40.97,Paid
1241,1241,22.96,Paid
1242,1242,22.0,Paid
1243,1243,398.352,Pending
1244,1244,8.72,Paid
1245,1245,48.69,Paid
1246,1246,764.688,Paid
1247,1247,3610.848,Paid
1248,1248,254.9745,Paid
1249,1249,38.82,Paid
1250,1250,1141.938,Paid
1251,1251,1704.56,Paid
1252,1252,3.2,Paid
1253,1253,1099.96,Paid
1254,1254,5.248,Paid
1255,1255,35.91,Paid
1256,1256,6.696,Paid
1257,1257,43.872,Paid
1258,1258,27.882,Paid
1259,1259,540.048,Paid
1260,1260,255.68,Paid
1261,1261,863.88,Paid
1262,1262,17.616,Paid
1263,1263,17.472,Paid
1264,1264,69.9,Paid
1265,1265,41.85,Paid
1266,1266,6.57,Paid
1267,1267,142.86,Paid
1268,1268,292.272,Paid
1269,1269,29.328,Paid
1270,1270,12.48,Paid
1271,1271,102.336,Paid
1272,1272,48.792,Pending
1273,1273,44.848,Paid
1274,1274,10.368,Paid
1275,1275,388.43,Paid
1276,1276,14.352,Paid
1277,1277,63.992,Paid
1278,1278,86.352,Pending
1279,1279,32.97,Paid
1280,1280,83.88,Paid
1281,1281,278.4,Paid
1282,1282,15.12,Paid
1283,1283,17.43,Paid
1284,1284,251.64,Paid
1285,1285,2.772,Paid
1286,1286,14.9,Paid
1287,1287,15.48,Paid
1288,1288,39.88,Paid
1289,1289,12.192,Pending
1290,1290,20.82,Paid
1291,1291,13.216,Paid
1292,1292,32.4,Paid
1293,1293,32.94,Paid
1294,1294,114.2,Pending
1295,1295,3.08,Paid
1296,1296,845.728,Paid
1297,1297,13.904,Paid
1298,1298,20.72,Paid
1299,1299,114.95,Paid
1300,1300,26.96,Paid
1301,1301,572.76,Paid
1302,1302,286.38,Paid
1303,1303,61.96,Paid
1304,1304,23.99,Paid
1305,1305,287.97,Paid
1306,1306,419.944,Paid
1307,1307,46.76,Paid
1308,1308,17.712,Paid
1309,1309,21.78,Paid
1310,1310,161.94,Paid
1311,1311,161.568,Pending
1312,1312,3.69,Paid
1313,1313,122.12,Paid
1314,1314,155.372,Paid
1315,1315,38.88,Paid
1316,1316,183.84,Paid
1317,1317,579.3,Paid
1318,1318,14.2,Paid
1319,1319,575.92,Paid
1320,1320,5.184,Paid
1321,1321,5.229,Paid
1322,1322,285.552,Paid
1323,1323,72.8,Paid
1324,1324,10.816,Paid
1325,1325,46.26,Paid
1326,1326,17.46,Paid
1327,1327,51.072,Paid
1328,1328,11.34,Paid
1329,1329,87.92,Pending
1330,1330,37.05,Paid
1331,1331,2.97,Paid
1332,1332,27.44,Paid
1333,1333,1.08,Paid
1334,1334,7.96,Paid
1335,1335,140.736,Paid
1336,1336,552.56,Paid
1337,1337,25.11,Paid
1338,1338,29.78,Paid
1339,1339,677.58,Paid
1340,1340,75.04,Paid
1341,1341,695.7,Paid
1342,1342,15.66,Paid
1343,1343,28.854,Paid
1344,1344,47.82,Paid
1345,1345,13.05,Paid
1346,1346,93.78,Paid
1347,1347,47.18,Paid
1348,1348,19.68,Paid
1349,1349,53.4,Paid
1350,1350,35.88,Paid
1351,1351,258.279,Paid
1352,1352,31.4,Paid
1353,1353,183.96,Paid
1354,1354,17.61,Paid
1355,1355,300.904,Paid
1356,1356,220.776,Pending
1357,1357,281.424,Paid
1358,1358,79.14,Paid
1359,1359,1.988,Paid
1360,1360,145.568,Paid
1361,1361,123.256,Paid
1362,1362,23.68,Paid
1363,1363,309.576,Paid
1364,1364,38.388,Paid
1365,1365,95.994,Paid
1366,1366,239.952,Paid
1367,1367,201.584,Paid
1368,1368,899.136,Paid
1369,1369,145.9,Paid
1370,1370,590.058,Paid
1371,1371,14.04,Paid
1372,1372,49.08,Paid
1373,1373,29.6,Paid
1374,1374,17.088,Paid
1375,1375,912.75,Paid
1376,1376,1089.75,Paid
1377,1377,447.84,Paid
1378,1378,16.4,Paid
1379,1379,399.96,Paid
1380,1380,158.9,Paid
1381,1381,13.184,Paid
1382,1382,83.952,Pending
1383,1383,80.98,Paid
1384,1384,348.84,Paid
1385,1385,9.45,Paid
1386,1386,18.84,Paid
1387,1387,239.98,Paid
1388,1388,167.96,Pending
1389,1389,104.85,Paid
1390,1390,484.83,Paid
1391,1391,122.97,Paid
1392,1392,154.44,Paid
1393,1393,342.37,Paid
1394,1394,9.552,Pending
1395,1395,652.45,Paid
1396,1396,66.645,Paid
1397,1397,17.216,Paid
1398,1398,11.56,Paid
1399,1399,88.4,Paid
1400,1400,6.48,Paid
1401,1401,21.8,Paid
1402,1402,251.79,Paid
1403,1403,205.176,Paid
1404,1404,419.4,Paid
1405,1405,10.304,Paid
1406,1406,154.764,Paid
1407,1407,116.784,Paid
1408,1408,75.48,Paid
1409,1409,39.98,Paid
1410,1410,393.165,Paid
1411,1411,23.68,Paid
1412,1412,408.006,Paid
1413,1413,165.28,Paid
1414,1414,334.768,Paid
1415,1415,239.97,Paid
1416,1416,37.74,Paid
1417,1417,946.344,Paid
1418,1418,151.2,Paid
1419,1419,4.928,Paid
1420,1420,86.272,Paid
1421,1421,72.588,Paid
1422,1422,60.672,Paid
1423,1423,77.031,Paid
1424,1424,119.904,Paid
1425,1425,263.96,Paid
1426,1426,363.648,Paid
1427,1427,9.728,Paid
1428,1428,14.75,Paid
1429,1429,29.8,Paid
1430,1430,427.42,Paid
1431,1431,220.752,Paid
1432,1432,152.76,Paid
1433,1433,7.27,Paid
1434,1434,1819.86,Paid
1435,1435,33.9,Paid
1436,1436,31.104,Paid
1437,1437,5.248,Paid
1438,1438,263.88,Paid
1439,1439,2453.43,Paid
1440,1440,29.7,Paid
1441,1441,39.96,Paid
1442,1442,36.672,Paid
1443,1443,13.76,Paid
1444,1444,139.424,Paid
1445,1445,1979.928,Pending
1446,1446,164.736,Paid
1447,1447,470.302,Paid
1448,1448,47.984,Paid
1449,1449,2.502,Paid
1450,1450,88.752,Paid
1451,1451,2.025,Paid
1452,1452,70.98,Paid
1453,1453,91.68,Paid
1454,1454,33.75,Paid
1455,1455,3040.0,Paid
1456,1456,91.2,Paid
1457,1457,452.94,Paid
1458,1458,52.2,Paid
1459,1459,15.936,Paid
1460,1460,27.46,Paid
1461,1461,55.424,Paid
1462,1462,244.006,Pending
1463,1463,159.984,Paid
1464,1464,1024.716,Paid
1465,1465,3.68,Paid
1466,1466,121.376,Paid
1467,1467,95.976,Paid
1468,1468,255.968,Paid
1469,1469,872.94,Paid
1470,1470,41.54,Paid
1471,1471,12.96,Paid
1472,1472,6.848,Pending
1473,1473,8.67,Paid
1474,1474,6.688,Paid
1475,1475,17.28,Paid
1476,1476,17.712,Paid
1477,1477,28.91,Paid
1478,1478,52.136,Paid
1479,1479,31.968,Paid
1480,1480,25.92,Paid
1481,1481,40.46,Paid
1482,1482,33.87,Paid
1483,1483,9.728,Paid
1484,1484,3.424,Paid
1485,1485,177.0,Paid
1486,1486,3.76,Paid
1487,1487,1212.848,Paid
1488,1488,89.97,Paid
1489,1489,42.6,Paid
1490,1490,5.04,Paid
1491,1491,62.96,Paid
1492,1492,5.88,Paid
1493,1493,977.292,Paid
1494,1494,9.64,Paid
1495,1495,40.05,Paid
1496,1496,10.192,Paid
1497,1497,16.784,Paid
1498,1498,13.12,Paid
1499,1499,18.16,Pending
1500,1500,16.056,Paid
1501,1501,223.056,Paid
1502,1502,540.048,Paid
1503,1503,33.52,Pending
1504,1504,9.94,Paid
1505,1505,6.72,Paid
1506,1506,1004.976,Paid
1507,1507,17.88,Paid
1508,1508,396.0,Paid
1509,1509,34.5,Paid
1510,1510,8.36,Paid
1511,1511,385.6,Pending
1512,1512,35.82,Paid
1513,1513,200.064,Paid
1514,1514,21.38,Paid
1515,1515,6.744,Paid
1516,1516,63.686,Paid
1517,1517,1669.6,Paid
1518,1518,83.84,Paid
1519,1519,13.272,Paid
1520,1520,21.336,Paid
1521,1521,16.52,Pending
1522,1522,206.112,Paid
1523,1523,19.92,Paid
1524,1524,198.272,Paid
1525,1525,247.104,Paid
1526,1526,86.304,Paid
1527,1527,4.16,Paid
1528,1528,11.648,Paid
1529,1529,26.18,Paid
1530,1530,7.3,Paid
1531,1531,74.352,Paid
1532,1532,10.744,Paid
1533,1533,8.376,Paid
1534,1534,212.88,Paid
1535,1535,203.983,Paid
1536,1536,40.74,Paid
1537,1537,11.67,Paid
1538,1538,39.99,Paid
1539,1539,16.28,Paid
1540,1540,782.94,Paid
1541,1541,242.48,Paid
1542,1542,8.32,Paid
1543,1543,10.464,Paid
1544,1544,82.896,Paid
1545,1545,34.24,Paid
1546,1546,1573.488,Paid
1547,1547,335.52,Paid
1548,1548,23.912,Paid
1549,1549,27.056,Paid
1550,1550,559.992,Pending
1551,1551,9.324,Paid
1552,1552,111.96,Paid
1553,1553,21.56,Pending
1554,1554,124.75,Paid
1555,1555,5.28,Paid
1556,1556,91.96,Paid
1557,1557,9.344,Paid
1558,1558,79.36,Paid
1559,1559,171.96,Paid
1560,1560,35.352,Paid
1561,1561,18.9,Paid
1562,1562,2.78,Pending
1563,1563,1044.63,Paid
1564,1564,11.352,Paid
1565,1565,354.9,Paid
1566,1566,453.576,Paid
1567,1567,21.48,Paid
1568,1568,8.784,Paid
1569,1569,122.97,Paid
1570,1570,12.84,Paid
1571,1571,603.92,Paid
1572,1572,21.84,Paid
1573,1573,29.99,Pending
1574,1574,381.44,Paid
1575,1575,40.68,Paid
1576,1576,763.28,Paid
1577,1577,23.952,Paid
1578,1578,4.98,Paid
1579,1579,170.88,Paid
1580,1580,307.98,Paid
1581,1581,382.806,Paid
1582,1582,41.96,Paid
1583,1583,1217.568,Paid
1584,1584,47.04,Paid
1585,1585,6.16,Paid
1586,1586,979.95,Paid
1587,1587,143.7,Paid
1588,1588,10.65,Paid
1589,1589,247.8,Paid
1590,1590,10.96,Paid
1591,1591,33.488,Paid
1592,1592,8.04,Paid
1593,1593,201.568,Paid
1594,1594,13.44,Paid
1595,1595,359.058,Pending
1596,1596,47.992,Paid
1597,1597,547.3,Paid
1598,1598,16.896,Paid
1599,1599,6.672,Paid
1600,1600,99.136,Paid
1601,1601,15.992,Paid
1602,1602,211.96,Pending
1603,1603,6.672,Paid
1604,1604,155.94,Paid
1605,1605,39.96,Paid
1606,1606,5.46,Paid
1607,1607,73.2,Paid
1608,1608,5.84,Paid
1609,1609,22.72,Paid
1610,1610,9.336,Paid
1611,1611,290.666,Paid
1612,1612,201.584,Paid
1613,1613,83.984,Paid
1614,1614,1000.02,Paid
1615,1615,83.976,Paid
1616,1616,3.75,Paid
1617,1617,41.4,Paid
1618,1618,29.79,Paid
1619,1619,59.48,Paid
1620,1620,6.69,Paid
1621,1621,198.46,Paid
1622,1622,786.48,Paid
1623,1623,23.168,Pending
1624,1624,50.0,Paid
1625,1625,675.96,Paid
1626,1626,1265.85,Paid
1627,1627,523.25,Paid
1628,1628,517.5,Paid
1629,1629,17.92,Paid
1630,1630,41.256,Paid
1631,1631,1006.056,Paid
1632,1632,10.688,Paid
1633,1633,10.368,Paid
1634,1634,25.12,Paid
1635,1635,58.112,Paid
1636,1636,15.552,Paid
1637,1637,669.08,Paid
1638,1638,438.336,Paid
1639,1639,19.44,Paid
1640,1640,9.64,Paid
1641,1641,12.7,Pending
1642,1642,41.37,Paid
1643,1643,12.624,Paid
1644,1644,1247.64,Paid
1645,1645,3149.93,Paid
1646,1646,209.7,Pending
1647,1647,35.36,Paid
1648,1648,3.168,Paid
1649,1649,121.104,Paid
1650,1650,45.894,Paid
1651,1651,109.92,Paid
1652,1652,13.36,Paid
1653,1653,169.68,Pending
1654,1654,132.52,Paid
1655,1655,2.96,Paid
1656,1656,8.448,Paid
1657,1657,95.94,Paid
1658,1658,34.79,Paid
1659,1659,160.776,Pending
1660,1660,88.752,Paid
1661,1661,13.904,Paid
1662,1662,677.58,Paid
1663,1663,13.896,Pending
1664,1664,41.92,Paid
1665,1665,297.576,Paid
1666,1666,4.344,Pending
1667,1667,94.992,Pending
1668,1668,74.352,Paid
1669,1669,14.04,Paid
1670,1670,1018.104,Pending
1671,1671,16.68,Paid
1672,1672,58.58,Pending
1673,1673,167.968,Paid
1674,1674,196.62,Paid
1675,1675,21.936,Paid
1676,1676,6.588,Paid
1677,1677,104.28,Paid
1678,1678,17.94,Paid
1679,1679,64.784,Paid
1680,1680,32.382,Paid
1681,1681,42.368,Paid
1682,1682,399.54,Paid
1683,1683,18.97,Paid
1684,1684,14.82,Paid
1685,1685,99.28,Paid
1686,1686,1.188,Paid
1687,1687,7.518,Paid
1688,1688,10.368,Paid
1689,1689,310.88,Pending
1690,1690,853.092,Paid
1691,1691,33.45,Paid
1692,1692,10.4,Pending
1693,1693,21.88,Paid
1694,1694,13.616,Paid
1695,1695,63.96,Paid
1696,1696,14.46,Paid
1697,1697,104.98,Paid
1698,1698,106.96,Paid
1699,1699,21.56,Paid
1700,1700,515.88,Paid
1701,1701,11.808,Paid
1702,1702,1931.04,Paid
1703,1703,9.96,Paid
1704,1704,12.35,Paid
1705,1705,9.702,Paid
1706,1706,11.61,Paid
1707,1707,43.86,Paid
1708,1708,148.48,Paid
1709,1709,7.42,Paid
1710,1710,71.992,Paid
1711,1711,19.9,Paid
1712,1712,1702.12,Paid
1713,1713,14.304,Paid
1714,1714,765.625,Paid
1715,1715,307.666,Paid
1716,1716,7.712,Paid
1717,1717,242.9,Paid
1718,1718,454.9,Paid
1719,1719,35.92,Paid
1720,1720,39.76,Paid
1721,1721,47.744,Paid
1722,1722,159.984,Paid
1723,1723,255.968,Paid
1724,1724,359.058,Paid
1725,1725,434.352,Paid
1726,1726,3.552,Paid
1727,1727,88.832,Paid
1728,1728,1048.35,Paid
1729,1729,100.0,Paid
1730,1730,7.83,Paid
1731,1731,96.256,Paid
1732,1732,10.688,Paid
1733,1733,338.04,Paid
1734,1734,154.24,Paid
1735,1735,34.848,Paid
1736,1736,22.0,Paid
1737,1737,4.368,Paid
1738,1738,31.44,Paid
1739,1739,17.9,Paid
1740,1740,129.45,Paid
1741,1741,20.88,Paid
1742,1742,20.736,Paid
1743,1743,7.168,Paid
1744,1744,11.168,Pending
1745,1745,442.4,Paid
1746,1746,13.36,Paid
1747,1747,11.232,Paid
1748,1748,10.272,Paid
1749,1749,10.368,Paid
1750,1750,6.24,Paid
1751,1751,206.962,Pending
1752,1752,9.46,Paid
1753,1753,559.62,Paid
1754,1754,109.92,Paid
1755,1755,8.56,Paid
1756,1756,360.712,Paid
1757,1757,1718.4,Paid
1758,1758,41.568,Paid
1759,1759,46.864,Paid
1760,1760,19.536,Paid
1761,1761,411.332,Paid
1762,1762,28.752,Paid
1763,1763,293.199,Paid
1764,1764,35.06,Paid
1765,1765,4.13,Paid
1766,1766,109.8,Paid
1767,1767,9.82,Paid
1768,1768,7.644,Paid
1769,1769,51.465,Paid
1770,1770,6.976,Paid
1771,1771,12.222,Paid
1772,1772,97.984,Paid
1773,1773,62.4,Paid
1774,1774,20.86,Paid
1775,1775,497.61,Paid
1776,1776,5.34,Paid
1777,1777,3.15,Paid
1778,1778,368.91,Paid
1779,1779,14.7,Pending
1780,1780,59.97,Paid
1781,1781,83.36,Paid
1782,1782,6.58,Paid
1783,1783,122.94,Paid
1784,1784,219.84,Paid
1785,1785,98.16,Paid
1786,1786,33.04,Paid
1787,1787,86.97,Paid
1788,1788,134.97,Paid
1789,1789,699.98,Paid
1790,1790,139.95,Paid
1791,1791,48.94,Paid
1792,1792,2807.84,Paid
1793,1793,46.64,Paid
1794,1794,60.416,Paid
1795,1795,107.94,Paid
1796,1796,63.84,Paid
1797,1797,347.97,Paid
1798,1798,37.008,Paid
1799,1799,215.65,Paid
1800,1800,11.168,Paid
1801,1801,53.952,Paid
1802,1802,4.18,Paid
1803,1803,5.607,Paid
1804,1804,4663.736,Paid
1805,1805,79.984,Pending
1806,1806,2575.944,Paid
1807,1807,45.36,Paid
1808,1808,254.24,Paid
1809,1809,69.93,Paid
1810,1810,16.156,Paid
1811,1811,54.816,Paid
1812,1812,1441.3,Paid
1813,1813,77.6,Paid
1814,1814,4.656,Pending
1815,1815,170.136,Paid
1816,1816,7.38,Paid
1817,1817,9.26,Paid
1818,1818,9.96,Paid
1819,1819,75.6,Paid
1820,1820,29.32,Paid
1821,1821,92.064,Paid
1822,1822,6.976,Paid
1823,1823,62.958,Paid
1824,1824,5.184,Paid
1825,1825,31.32,Paid
1826,1826,11.84,Paid
1827,1827,22.784,Paid
1828,1828,1127.976,Pending
1829,1829,38.88,Pending
1830,1830,779.796,Paid
1831,1831,1439.92,Paid
1832,1832,262.11,Paid
1833,1833,207.0,Paid
1834,1834,1439.982,Paid
1835,1835,36.288,Paid
1836,1836,21.4,Paid
1837,1837,1245.86,Paid
1838,1838,17.544,Pending
1839,1839,44.128,Paid
1840,1840,62.92,Paid
1841,1841,78.304,Paid
1842,1842,140.81,Paid
1843,1843,40.096,Paid
1844,1844,40.784,Paid
1845,1845,90.57,Paid
1846,1846,40.08,Paid
1847,1847,37.68,Paid
1848,1848,362.352,Paid
1849,1849,7.184,Paid
1850,1850,34.76,Pending
1851,1851,831.2,Paid
1852,1852,26.4,Pending
1853,1853,106.75,Paid
1854,1854,97.82,Pending
1855,1855,141.4,Paid
1856,1856,14.52,Paid
1857,1857,127.92,Paid
1858,1858,34.24,Paid
1859,1859,137.62,Paid
1860,1860,100.49,Paid
1861,1861,257.568,Paid
1862,1862,119.96,Paid
1863,1863,49.632,Paid
1864,1864,727.45,Paid
1865,1865,24.96,Paid
1866,1866,370.782,Paid
1867,1867,196.45,Paid
1868,1868,31.104,Paid
1869,1869,78.256,Paid
1870,1870,6.48,Paid
1871,1871,99.2,Pending
1872,1872,801.568,Paid
1873,1873,272.848,Paid
1874,1874,70.98,Paid
1875,1875,16.224,Paid
1876,1876,176.784,Paid
1877,1877,470.376,Paid
1878,1878,393.568,Paid
1879,1879,302.376,Paid
1880,1880,68.742,Paid
1881,1881,29.34,Paid
1882,1882,383.607,Paid
1883,1883,563.4,Paid
1884,1884,217.056,Paid
1885,1885,6.0,Paid
1886,1886,31.56,Pending
1887,1887,7.104,Paid
1888,1888,398.352,Paid
1889,1889,121.792,Paid
1890,1890,409.59,Paid
1891,1891,10.56,Paid
1892,1892,3.38,Paid
1893,1893,7.824,Paid
1894,1894,24.784,Paid
1895,1895,34.65,Paid
1896,1896,487.984,Pending
1897,1897,1793.98,Paid
1898,1898,29.808,Paid
1899,1899,505.176,Paid
1900,1900,174.0585,Paid
1901,1901,191.88,Paid
1902,1902,14.78,Paid
1903,1903,5.184,Paid
1904,1904,478.48,Paid
1905,1905,28.4,Paid
1906,1906,909.12,Paid
1907,1907,2.952,Paid
1908,1908,27.018,Pending
1909,1909,136.92,Paid
1910,1910,18.96,Paid
1911,1911,99.39,Paid
1912,1912,273.896,Paid
1913,1913,597.132,Paid
1914,1914,149.95,Paid
1915,1915,4.608,Paid
1916,1916,15.528,Paid
1917,1917,11.952,Paid
1918,1918,11.65,Paid
1919,1919,299.9,Paid
1920,1920,895.92,Paid
1921,1921,462.564,Paid
1922,1922,15.008,Paid
1923,1923,863.64,Paid
1924,1924,47.616,Paid
1925,1925,92.94,Paid
1926,1926,199.98,Paid
1927,1927,177.48,Paid
1928,1928,88.768,Paid
1929,1929,6.48,Paid
1930,1930,46.51,Paid
1931,1931,659.976,Paid
1932,1932,271.992,Paid
1933,1933,145.74,Paid
1934,1934,15.4,Paid
1935,1935,244.55,Paid
1936,1936,166.16,Paid
1937,1937,14.73,Paid
1938,1938,19.968,Paid
1939,1939,33.488,Paid
1940,1940,8.736,Paid
1941,1941,662.88,Paid
1942,1942,47.36,Paid
1943,1943,27.44,Paid
1944,1944,3.24,Paid
1945,1945,95.968,Paid
1946,1946,10.368,Paid
1947,1947,23.1,Paid
1948,1948,11.54,Paid
1949,1949,254.526,Paid
1950,1950,12.98,Paid
1951,1951,26.432,Paid
1952,1952,197.97,Paid
1953,1953,18.9,Paid
1954,1954,1282.41,Paid
1955,1955,4.92,Paid
1956,1956,238.0,Paid
1957,1957,167.97,Paid
1958,1958,17.12,Paid
1959,1959,16.2,Paid
1960,1960,33.99,Paid
1961,1961,296.85,Paid
1962,1962,112.8,Paid
1963,1963,13.71,Paid
1964,1964,24.9,Paid
1965,1965,286.29,Paid
1966,1966,24.18,Paid
1967,1967,281.97,Paid
1968,1968,69.5,Paid
1969,1969,166.44,Paid
1970,1970,291.96,Paid
1971,1971,6.408,Paid
1972,1972,408.744,Paid
1973,1973,5.104,Paid
1974,1974,2.896,Paid
1975,1975,35.016,Paid
1976,1976,275.97,Paid
1977,1977,1394.95,Paid
1978,1978,545.88,Paid
1979,1979,5.248,Paid
1980,1980,933.536,Paid
1981,1981,42.976,Paid
1982,1982,3.76,Paid
1983,1983,479.96,Paid
1984,1984,320.88,Paid
1985,1985,23.88,Paid
1986,1986,26.76,Paid
1987,1987,1439.976,Paid
1988,1988,17.22,Paid
1989,1989,1024.38,Paid
1990,1990,26.22,Paid
1991,1991,17.34,Paid
1992,1992,4.956,Paid
1993,1993,71.04,Paid
1994,1994,5.344,Paid
1995,1995,11.304,Paid
1996,1996,294.62,Paid
1997,1997,8.752,Paid
1998,1998,15.0,Paid
1999,1999,161.61,Paid
2000,2000,144.95,Paid
2001,2001,199.95,Paid
2002,2002,41.86,Paid
2003,2003,95.94,Paid
2004,2004,304.45,Paid
2005,2005,11.364,Paid
2006,2006,29.68,Paid
2007,2007,47.53,Pending
2008,2008,183.372,Paid
2009,2009,4.224,Paid
2010,2010,333.056,Paid
2011,2011,24.896,Paid
2012,2012,159.984,Paid
2013,2013,46.344,Paid
2014,2014,350.98,Paid
2015,2015,13.08,Paid
2016,2016,900.08,Paid
2017,2017,17.568,Paid
2018,2018,14.62,Paid
2019,2019,33.36,Pending
2020,2020,40.14,Paid
2021,2021,1606.23,Paid
2022,2022,17.04,Paid
2023,2023,49.53,Paid
2024,2024,872.32,Paid
2025,2025,239.12,Paid
2026,2026,141.96,Paid
2027,2027,33.024,Paid
2028,2028,67.136,Paid
2029,2029,14.73,Paid
2030,2030,104.9,Paid
2031,2031,61.04,Pending
2032,2032,10.95,Paid
2033,2033,9.392,Paid
2034,2034,9.328,Paid
2035,2035,8.26,Paid
2036,2036,269.97,Paid
2037,2037,29.04,Paid
2038,2038,14.62,Paid
2039,2039,11.952,Paid
2040,2040,4.536,Paid
2041,2041,9.156,Paid
2042,2042,75.36,Paid
2043,2043,57.504,Paid
2044,2044,38.864,Paid
2045,2045,15.552,Paid
2046,2046,162.64,Paid
2047,2047,597.0,Paid
2048,2048,55.48,Paid
2049,2049,289.8,Pending
2050,2050,2.502,Paid
2051,2051,6.48,Paid
2052,2052,341.488,Paid
2053,2053,11.12,Paid
2054,2054,25.344,Paid
2055,2055,17.31,Paid
2056,2056,199.95,Paid
2057,2057,1586.69,Paid
2058,2058,84.99,Paid
2059,2059,411.8,Paid
2060,2060,11.34,Paid
2061,2061,80.3,Paid
2062,2062,15.968,Paid
2063,2063,64.74,Paid
2064,2064,19.296,Paid
2065,2065,405.64,Paid
2066,2066,146.352,Paid
2067,2067,251.91,Paid
2068,2068,12.39,Paid
2069,2069,199.96,Pending
2070,2070,710.832,Paid
2071,2071,1.941,Paid
2072,2072,283.92,Paid
2073,2073,7.312,Paid
2074,2074,59.97,Pending
2075,2075,761.544,Paid
2076,2076,58.2,Paid
2077,2077,39.9,Paid
2078,2078,90.86,Paid
2079,2079,94.85,Paid
2080,2080,106.232,Paid
2081,2081,111.984,Paid
2082,2082,7.712,Pending
2083,2083,37.44,Paid
2084,2084,23.68,Paid
2085,2085,122.12,Paid
2086,2086,18.45,Paid
2087,2087,324.9,Paid
2088,2088,146.73,Paid
2089,2089,3.96,Paid
2090,2090,5.76,Paid
2091,2091,26.55,Paid
2092,2092,310.443,Paid
2093,2093,479.9,Paid
2094,2094,12.88,Pending
2095,2095,13.12,Pending
2096,2096,511.84,Pending
2097,2097,91.96,Paid
2098,2098,8.34,Paid
2099,2099,37.68,Paid
2100,2100,279.944,Pending
2101,2101,636.408,Paid
2102,2102,83.168,Paid
2103,2103,259.136,Paid
2104,2104,221.92,Paid
2105,2105,26.0,Paid
2106,2106,15.552,Paid
2107,2107,0.876,Paid
2108,2108,19.98,Paid
2109,2109,398.352,Paid
2110,2110,5.04,Paid
2111,2111,17.45,Paid
2112,2112,323.136,Paid
2113,2113,29.7,Paid
2114,2114,1295.84,Paid
2115,2115,46.84,Pending
2116,2116,425.833,Paid
2117,2117,209.67,Pending
2118,2118,159.88,Paid
2119,2119,5.28,Paid
2120,2120,895.92,Paid
2121,2121,2.808,Paid
2122,2122,215.976,Paid
2123,2123,241.96,Paid
2124,2124,27.72,Paid
2125,2125,104.68,Paid
2126,2126,62.958,Paid
2127,2127,86.376,Paid
2128,2128,64.944,Paid
2129,2129,20.736,Paid
2130,2130,33.28,Paid
