CustomerID,country,total_orders,total_quantity,total_spending
16415,United Kingdom,1,178,200.27
16416,United Kingdom,3,672,1051.4
16418,United Kingdom,3,280,631.12
16419,United Kingdom,6,428,958.71
16422,United Kingdom,51,33704,34684.4
16423,United Kingdom,1,230,346.12
16424,United Kingdom,1,88,133.56
16425,United Kingdom,1,199,302.7
16426,United Kingdom,10,1215,1863.76
16427,United Kingdom,2,156,241.06
16429,United Kingdom,1,9,284.55
16430,United Kingdom,1,103,300.85
16431,United Kingdom,3,442,623.28
16432,United Kingdom,1,276,287.4
16433,United Kingdom,1,106,184.26
16434,United Kingdom,7,760,1511.8
16438,United Kingdom,5,463,798.35
16440,United Kingdom,5,2018,3640.67
16441,United Kingdom,2,173,381.2
16442,United Kingdom,3,443,609.3
16444,United Kingdom,4,407,654.67
16445,United Kingdom,1,111,230.51
16446,United Kingdom,2,80997,168472.5
16447,United Kingdom,1,221,255.91
16448,United Kingdom,1,76,182.99
16449,United Kingdom,2,367,707.69
16450,United Kingdom,1,200,311.92
16451,United Kingdom,1,120,266.97
16454,United Kingdom,2,3,6.9
16455,United Kingdom,7,988,1841.18
16456,United Kingdom,5,1147,2158.18
16457,United Kingdom,1,140,208.36
16458,United Kingdom,18,2154,3482.7400000000002
16460,United Kingdom,3,876,811.23
16461,United Kingdom,1,48,142.92
16462,United Kingdom,3,16,136.0
16463,United Kingdom,4,1163,1422.4
16464,United Kingdom,3,952,1298.66
16466,United Kingdom,7,785,1595.96
16468,United Kingdom,1,31,74.9
16469,United Kingdom,4,260,625.42
16470,United Kingdom,4,522,752.77
16471,United Kingdom,1,141,223.95000000000002
16473,United Kingdom,3,196,316.11
16474,United Kingdom,7,909,1810.65
16475,United Kingdom,4,319,544.3
16477,United Kingdom,7,1415,2494.46
16478,United Kingdom,3,224,331.0
16479,United Kingdom,2,102,300.83
16480,United Kingdom,1,455,769.29
16482,United Kingdom,1,346,220.62
16483,United Kingdom,1,44,139.35
16484,United Kingdom,2,200,404.3
16485,United Kingdom,1,235,363.65
16488,United Kingdom,3,728,498.8
16491,United Kingdom,1,478,731.5
16493,United Kingdom,4,1164,1351.63
16494,United Kingdom,1,675,826.53
16495,United Kingdom,3,328,648.26
16496,United Kingdom,3,1111,1599.52
16497,United Kingdom,6,1396,2965.69
16498,United Kingdom,2,45,100.97
16499,United Kingdom,2,127,365.45
16500,United Kingdom,6,123,400.86
16503,United Kingdom,4,569,1431.93
16504,United Kingdom,1,510,465.88
16505,United Kingdom,1,576,777.6
16506,United Kingdom,2,42,90.30000000000001
16509,United Kingdom,1,64,363.7
16510,United Kingdom,1,92,248.1
16511,United Kingdom,3,405,918.33
16513,United Kingdom,4,407,874.59
16515,United Kingdom,5,826,1624.14
16516,United Kingdom,1,58,101.69999999999999
16517,United Kingdom,1,96,162.7
16518,United Kingdom,2,327,484.32
16519,United Kingdom,2,54,215.07999999999998
16520,United Kingdom,3,558,1046.57
16523,United Kingdom,21,4265,9418.470000000001
16525,United Kingdom,26,7397,13027.45
16526,United Kingdom,1,106,290.36
16527,United Kingdom,1,106,228.06
16528,United Kingdom,1,171,244.41
16529,United Kingdom,1,198,455.25
16531,United Kingdom,7,915,1244.59
16532,United Kingdom,3,2016,6748.8
16533,United Kingdom,3,611,1082.81
16535,United Kingdom,1,356,593.75
16536,United Kingdom,1,250,548.12
16539,United Kingdom,4,477,1388.81
16542,United Kingdom,1,46,119.62
16545,United Kingdom,1,78,339.3
16546,United Kingdom,2,549,787.15
16549,United Kingdom,10,2294,4034.9
16550,United Kingdom,5,1540,2298.97
16551,United Kingdom,3,970,922.12
16552,United Kingdom,2,219,379.73
16553,United Kingdom,12,4600,5719.82
16554,United Kingdom,3,402,837.1
16555,United Kingdom,2,175,285.89
16556,United Kingdom,7,1890,3313.79
16557,United Kingdom,2,111,281.85
16558,United Kingdom,20,5377,8338.49
16560,United Kingdom,2,500,841.41
16561,United Kingdom,2,244,511.12
16563,United Kingdom,1,486,1077.74
16565,United Kingdom,1,46,173.7
16566,United Kingdom,5,362,614.66
16567,United Kingdom,2,996,865.6
16569,United Kingdom,1,93,124.2
16570,United Kingdom,10,2112,3738.4
16571,United Kingdom,3,1239,1421.69
16572,United Kingdom,3,532,1009.6
16573,United Kingdom,2,360,663.61
16574,United Kingdom,1,416,451.44
16581,United Kingdom,1,134,105.84
16582,United Kingdom,1,164,313.62
16583,United Kingdom,1,111,233.45
16584,United Kingdom,2,646,936.08
16586,United Kingdom,1,95,463.95
16587,United Kingdom,1,71,225.15
16589,United Kingdom,3,368,459.24
16591,United Kingdom,1,41,213.5
16592,United Kingdom,16,2927,4113.68
16593,United Kingdom,3,116,330.03
16594,United Kingdom,1,64,181.09
16595,United Kingdom,1,335,360.16
16596,United Kingdom,2,97,250.15
16597,United Kingdom,1,184,90.04
16598,United Kingdom,1,73,145.04999999999998
16600,United Kingdom,6,1145,813.52
16601,United Kingdom,1,133,242.7
16602,United Kingdom,1,336,528.08
16603,United Kingdom,2,480,482.47
16607,United Kingdom,14,2859,3347.71
16609,United Kingdom,7,2420,5493.46
16610,United Kingdom,1,66,75.66
16611,United Kingdom,1,47,129.49
16612,United Kingdom,4,506,1187.66
16613,United Kingdom,1,293,618.59
16614,United Kingdom,1,223,506.19
16616,United Kingdom,2,370,500.42
16617,United Kingdom,1,91,151.85
16618,United Kingdom,5,1363,2647.59
16619,United Kingdom,1,133,226.21
16620,United Kingdom,2,88,178.96
16621,United Kingdom,4,302,813.48
16623,United Kingdom,1,39,129.45
16624,United Kingdom,2,488,810.5699999999999
16625,United Kingdom,1,164,333.08
16626,United Kingdom,17,2690,4413.1
16627,United Kingdom,1,162,322.8
16628,United Kingdom,5,1205,2188.05
16629,United Kingdom,2,489,408.63
16633,United Kingdom,6,1138,2883.1
16634,United Kingdom,2,82,217.9
16637,United Kingdom,4,927,1154.47
16638,United Kingdom,10,1255,1680.72
16639,United Kingdom,3,510,1257.51
16641,United Kingdom,1,256,231.10000000000002
16642,United Kingdom,2,479,688.33
16643,United Kingdom,1,269,487.51
16644,United Kingdom,2,826,833.78
16647,United Kingdom,2,146,214.06
16648,United Kingdom,1,281,290.65999999999997
16650,United Kingdom,1,372,518.42
16652,United Kingdom,7,3283,6773.97
16653,United Kingdom,2,733,1212.66
16654,United Kingdom,4,282,601.27
16655,United Kingdom,6,2363,3789.52
16656,United Kingdom,15,8894,8625.8
16657,United Kingdom,4,1130,874.43
16658,United Kingdom,1,40,123.24
16659,United Kingdom,1,72,39.12
16660,United Kingdom,4,571,1267.6499999999999
16665,United Kingdom,1,59,135.39999999999998
16666,United Kingdom,1,233,118.98
16667,United Kingdom,2,236,567.1800000000001
16668,United Kingdom,6,318,306.71999999999997
16669,United Kingdom,3,881,1348.88
16670,United Kingdom,11,2556,4095.9
16671,United Kingdom,3,875,1692.27
16672,United Kingdom,20,2832,8134.9400000000005
16674,United Kingdom,2,181,304.24
16676,United Kingdom,4,636,1592.1200000000001
16678,United Kingdom,12,2397,3109.99
16679,United Kingdom,1,29,129.75
16680,United Kingdom,1,94,183.7
16681,United Kingdom,6,1407,1770.34
16682,United Kingdom,5,1040,1028.0
16684,United Kingdom,28,50255,66653.56
16685,United Kingdom,2,396,324.24
16686,United Kingdom,7,1977,2959.88
16688,United Kingdom,4,804,1260.86
16689,United Kingdom,2,330,422.59999999999997
16690,United Kingdom,2,138,225.57999999999998
16692,United Kingdom,2,152,1276.0
16693,United Kingdom,2,203,477.86
16696,United Kingdom,4,146,657.9000000000001
16697,United Kingdom,1,27,112.75
16698,United Kingdom,2,840,1998.0
16700,United Kingdom,13,4024,5076.55
16701,United Kingdom,13,6393,5398.3
16705,United Kingdom,20,5476,14034.99
16706,United Kingdom,3,249,531.35
16708,United Kingdom,1,285,656.63
16709,United Kingdom,5,851,3029.87
16710,United Kingdom,10,1823,2467.99
16711,United Kingdom,5,833,1651.03
16712,United Kingdom,11,1730,3611.31
16713,United Kingdom,15,4271,6910.78
16714,United Kingdom,3,589,1129.06
16715,United Kingdom,1,642,301.71999999999997
16716,United Kingdom,2,120,901.2
16717,United Kingdom,6,1860,3843.08
16718,United Kingdom,1,407,606.0500000000001
16719,United Kingdom,7,1175,1770.22
16720,United Kingdom,1,180,152.95
16721,United Kingdom,1,172,292.47
16722,United Kingdom,13,5001,4730.81
16723,United Kingdom,2,398,576.4
16725,United Kingdom,7,288,758.27
16726,United Kingdom,5,945,1358.74
16727,United Kingdom,1,167,256.32
16728,United Kingdom,4,671,1048.28
16729,United Kingdom,21,5722,7205.33
16730,United Kingdom,3,994,743.11
16732,United Kingdom,1,317,603.75
16734,United Kingdom,3,345,646.76
16735,United Kingdom,5,1532,2247.41
16737,United Kingdom,1,288,417.59999999999997
16738,United Kingdom,1,3,3.75
16739,United Kingdom,1,172,323.0
16742,United Kingdom,1,1,464.9
16743,United Kingdom,7,2035,2213.13
16744,United Kingdom,7,798,1291.91
16745,United Kingdom,17,6719,7180.7
16746,United Kingdom,18,4660,6680.11
16747,United Kingdom,2,583,836.06
16748,United Kingdom,5,880,1515.9
16750,United Kingdom,5,214,623.93
16751,United Kingdom,1,1031,1764.72
16752,United Kingdom,1,54,207.5
16753,United Kingdom,1,189,223.92000000000002
16754,United Kingdom,1,4280,2002.4
16755,United Kingdom,3,1058,1475.43
16756,United Kingdom,1,106,239.4
16757,United Kingdom,1,81,106.83000000000001
16758,United Kingdom,1,203,369.34000000000003
16759,United Kingdom,3,609,789.79
16761,United Kingdom,1,341,316.62
16762,United Kingdom,3,480,1207.24
16763,United Kingdom,1,319,611.85
16764,United Kingdom,13,1253,2790.9500000000003
16765,United Kingdom,1,4,34.0
16766,United Kingdom,2,536,1145.6
16767,United Kingdom,11,4423,5575.56
16768,United Kingdom,3,196,478.09000000000003
16769,United Kingdom,1,80,361.54
16770,United Kingdom,5,456,757.1
16771,United Kingdom,5,1487,2242.61
16773,United Kingdom,1,171,171.59
16774,United Kingdom,4,322,661.52
16775,United Kingdom,11,439,1691.51
16776,United Kingdom,1,254,371.54
16777,United Kingdom,2,62,222.62
16778,United Kingdom,2,194,245.94
16779,United Kingdom,22,5301,10611.720000000001
16780,United Kingdom,2,270,422.24
16781,United Kingdom,1,113,311.25
16782,United Kingdom,13,705,2267.9500000000003
16784,United Kingdom,1,24,107.6
16788,United Kingdom,2,304,594.39
16789,United Kingdom,1,32,80.8
16790,United Kingdom,6,898,1545.6200000000001
16791,United Kingdom,7,757,1705.78
16792,United Kingdom,2,44,110.38000000000001
16793,United Kingdom,1,146,243.84
16794,United Kingdom,10,923,1196.5
16795,United Kingdom,1,239,414.88
16796,United Kingdom,1,186,305.62
16800,United Kingdom,1,524,1162.65
16801,United Kingdom,4,493,1594.23
16803,United Kingdom,1,245,332.3
16804,United Kingdom,3,246,536.99
16805,United Kingdom,2,539,460.59
16806,United Kingdom,4,356,762.16
16807,United Kingdom,3,778,1121.59
16808,United Kingdom,2,196,288.42
16809,United Kingdom,5,652,914.69
16810,United Kingdom,1,114,309.54
16811,United Kingdom,2,477,547.07
16812,United Kingdom,1,81,479.35
16813,United Kingdom,10,1501,1652.18
16814,United Kingdom,21,2697,6416.7
16816,United Kingdom,4,274,417.06
16817,United Kingdom,9,822,1604.75
16818,United Kingdom,11,2164,3349.57
16820,United Kingdom,1,307,497.61
16823,United Kingdom,1,136,358.38
16824,United Kingdom,2,236,460.64
16825,United Kingdom,2,566,775.1800000000001
16826,United Kingdom,1,158,341.7
16828,United Kingdom,2,59,128.5
16829,United Kingdom,1,99,197.22
16830,United Kingdom,1,264,325.91
16832,United Kingdom,3,33,199.15
16833,United Kingdom,4,440,1106.53
16834,United Kingdom,1,358,413.46
16835,United Kingdom,2,61,180.85
16836,United Kingdom,2,165,251.87
16837,United Kingdom,11,1563,3170.98
16838,United Kingdom,2,185,588.85
16839,United Kingdom,34,8975,16594.35
16841,United Kingdom,6,2250,1869.82
16842,United Kingdom,3,693,1264.19
16843,United Kingdom,16,10159,10196.57
16846,United Kingdom,1,135,214.32
16847,United Kingdom,1,78,193.44
16848,United Kingdom,1,182,281.42
16849,United Kingdom,1,33,124.57
16850,United Kingdom,1,249,332.41
16851,United Kingdom,3,271,342.45
16852,United Kingdom,2,56,144.91000000000003
16855,United Kingdom,2,164,328.4
16856,United Kingdom,1,12,35.400000000000006
16858,United Kingdom,1,91,375.69000000000005
16859,United Kingdom,2,827,747.81
16861,United Kingdom,2,140,173.76
16863,United Kingdom,2,409,502.8
16866,United Kingdom,3,60,207.73999999999998
16869,United Kingdom,4,583,817.12
16871,United Kingdom,6,1253,2812.34
16872,United Kingdom,3,600,680.02
16873,United Kingdom,6,3840,7123.62
16875,United Kingdom,5,1069,2095.53
16877,United Kingdom,6,458,846.62
16878,United Kingdom,1,12,13.3
16880,United Kingdom,7,746,1491.43
16881,United Kingdom,1,600,432.0
16882,United Kingdom,3,424,705.12
16883,United Kingdom,2,103,272.48
16884,United Kingdom,2,320,429.84000000000003
16885,United Kingdom,3,178,450.41
16887,United Kingdom,1,156,192.32999999999998
16889,United Kingdom,3,925,1578.67
16891,United Kingdom,5,265,742.43
16892,United Kingdom,5,236,518.19
16893,United Kingdom,1,62,145.93
16895,United Kingdom,1,91,202.27
16897,United Kingdom,2,73,289.78
16898,United Kingdom,3,412,501.03
16899,United Kingdom,6,520,1271.06
16900,United Kingdom,3,833,887.11
16902,United Kingdom,1,629,1706.88
16903,United Kingdom,1,247,363.2
16904,United Kingdom,16,1984,3653.75
16905,United Kingdom,7,1381,3037.6
16906,United Kingdom,4,263,559.59
16907,United Kingdom,5,286,928.76
16909,United Kingdom,1,436,379.14
16910,United Kingdom,8,884,1508.96
16912,United Kingdom,11,1025,2555.58
16913,United Kingdom,1,82,113.44
16914,United Kingdom,1,112,183.76
16915,United Kingdom,6,132,621.6800000000001
16916,United Kingdom,2,431,562.41
16917,United Kingdom,1,232,391.52
16918,United Kingdom,6,721,1068.82
16919,United Kingdom,11,1403,2592.25
16921,United Kingdom,1,154,154.18
16923,United Kingdom,19,3344,7069.08
16924,United Kingdom,3,467,829.89
16926,United Kingdom,1,35,230.25
16927,United Kingdom,3,993,543.05
16928,United Kingdom,17,2092,2814.7
16929,United Kingdom,7,929,1295.39
16930,United Kingdom,3,339,378.89
16931,United Kingdom,21,3134,4554.87
16932,United Kingdom,1,82,150.23000000000002
16933,United Kingdom,2,288,563.23
16934,United Kingdom,2,397,931.03
16936,United Kingdom,1,171,261.9
16938,United Kingdom,4,2533,2711.6800000000003
16940,United Kingdom,3,2169,3049.88
16942,United Kingdom,9,805,1904.99
16943,United Kingdom,3,145,816.73
16945,United Kingdom,19,2725,4345.5
16947,United Kingdom,1,312,406.48
16948,United Kingdom,3,1614,435.02
16949,United Kingdom,6,791,1286.27
16950,United Kingdom,3,644,1178.56
16951,United Kingdom,3,1318,1277.75
16952,United Kingdom,2,92,167.61
16953,United Kingdom,1,10,20.8
16954,United Kingdom,9,1054,2085.08
16955,United Kingdom,4,266,518.67
16956,United Kingdom,1,114,308.74
16957,United Kingdom,2,172,416.64
16959,United Kingdom,1,49,117.35000000000001
16960,United Kingdom,3,304,507.05
16961,United Kingdom,1,125,234.17
16963,United Kingdom,1,35,110.55000000000001
16965,United Kingdom,1,291,201.19
16966,United Kingdom,7,1981,2154.97
16967,United Kingdom,1,333,319.02
16968,United Kingdom,2,326,439.43
16969,United Kingdom,3,816,650.41
16971,United Kingdom,1,72,357.21
16976,United Kingdom,1,88,251.51999999999998
16978,United Kingdom,1,166,344.33
16979,United Kingdom,6,865,1852.0
16980,United Kingdom,2,739,1028.46
16982,United Kingdom,1,182,384.06
16983,United Kingdom,7,1335,1905.87
16984,United Kingdom,2,2380,4459.52
16985,United Kingdom,10,1832,5464.12
16986,United Kingdom,2,1040,1873.2
16987,United Kingdom,7,401,1616.8
16988,United Kingdom,1,43,126.12
16989,United Kingdom,6,1233,1133.25
16990,United Kingdom,1,100,179.0
16992,United Kingdom,5,860,1614.31
16996,United Kingdom,6,544,1456.96
16997,United Kingdom,3,360,702.0
16998,United Kingdom,4,76,295.0
16999,United Kingdom,2,294,484.82
17001,United Kingdom,11,2164,3989.57
17002,United Kingdom,3,679,1493.73
17004,United Kingdom,2,771,1312.1399999999999
17006,United Kingdom,4,272,781.78
17007,United Kingdom,6,597,889.9300000000001
17010,United Kingdom,1,118,195.36
17011,United Kingdom,1,186,270.9
17014,United Kingdom,3,243,583.4300000000001
17015,United Kingdom,3,1978,1838.6100000000001
17017,United Kingdom,20,6673,8694.26
17018,United Kingdom,2,176,920.1
17019,United Kingdom,4,820,1258.08
17022,United Kingdom,1,108,71.0
17024,United Kingdom,3,69,95.85
17025,United Kingdom,3,235,357.77
17026,United Kingdom,2,97,154.82999999999998
17027,United Kingdom,6,416,877.5600000000001
17029,United Kingdom,2,400,716.0
17030,United Kingdom,1,146,146.87
17031,United Kingdom,2,235,380.35
17033,United Kingdom,3,750,1030.14
17034,United Kingdom,3,410,745.52
17035,United Kingdom,2,229,433.53000000000003
17037,United Kingdom,1,656,1267.32
17038,United Kingdom,1,28,112.4
17040,United Kingdom,1,181,449.73
17041,United Kingdom,3,927,1071.49
17042,United Kingdom,5,990,1036.58
17043,United Kingdom,4,998,1735.18
17044,United Kingdom,1,504,948.48
17045,United Kingdom,3,106,339.44
17046,United Kingdom,1,510,642.02
17047,United Kingdom,3,533,1100.9
17048,United Kingdom,3,485,925.35
17049,United Kingdom,9,2673,5655.03
17050,United Kingdom,6,1595,3185.64
17051,United Kingdom,1,179,240.89000000000001
17052,United Kingdom,1,251,399.09
17053,United Kingdom,1,122,498.48
17054,United Kingdom,5,804,1356.33
17058,United Kingdom,3,592,1179.89
17059,United Kingdom,5,1850,3080.39
17060,United Kingdom,1,216,234.24
17061,United Kingdom,11,1526,5232.2300000000005
17062,United Kingdom,4,418,533.33
17063,United Kingdom,7,770,1461.14
17064,United Kingdom,3,316,855.45
17068,United Kingdom,21,2164,4552.14
17069,United Kingdom,9,1506,2709.7000000000003
17070,United Kingdom,1,131,304.24
17071,United Kingdom,9,1197,2429.03
17073,United Kingdom,4,759,1446.09
17075,United Kingdom,4,292,834.12
17076,United Kingdom,3,295,841.0799999999999
17078,United Kingdom,2,788,378.2
17079,United Kingdom,1,24,118.80000000000001
17080,United Kingdom,2,166,287.62
17081,United Kingdom,2,77,288.91
17082,United Kingdom,2,1049,2003.85
17083,United Kingdom,3,772,1405.78
17084,United Kingdom,2,1702,2747.9900000000002
17085,United Kingdom,5,785,1562.4
17086,United Kingdom,6,1859,2050.08
17088,United Kingdom,4,868,1991.01
17090,United Kingdom,7,903,1974.65
17091,United Kingdom,9,1746,3827.76
17092,United Kingdom,4,1130,1774.03
17094,United Kingdom,1,152,302.0
17095,United Kingdom,3,618,1324.16
17096,United Kingdom,4,339,1022.13
17097,Spain,8,459,954.42
17100,United Kingdom,2,800,971.74
17101,United Kingdom,4,815,1621.73
17102,United Kingdom,1,2,25.5
17105,United Kingdom,2,693,665.78
17107,United Kingdom,6,4826,10797.48
17109,United Kingdom,6,588,881.29
17110,United Kingdom,1,50,163.29999999999998
17111,United Kingdom,1,282,231.61
17114,United Kingdom,8,215,801.12
17115,United Kingdom,3,372,837.5
17117,United Kingdom,1,68,116.19999999999999
17118,United Kingdom,1,154,157.02
17119,United Kingdom,2,334,606.91
17120,United Kingdom,1,120,307.46
17122,United Kingdom,1,80,138.32
17123,United Kingdom,1,246,345.29999999999995
17124,United Kingdom,1,129,294.24
17125,United Kingdom,1,281,230.5
17126,United Kingdom,5,780,989.45
17128,United Kingdom,1,76,157.09
17131,United Kingdom,5,983,2463.17
17133,United Kingdom,7,2730,4892.240000000001
17134,United Kingdom,2,98,413.2
17135,United Kingdom,7,1224,1139.73
17138,United Kingdom,1,126,380.5
17139,United Kingdom,12,5176,10650.77
17140,United Kingdom,1,296,454.12
17142,United Kingdom,1,81,579.0
17144,United Kingdom,2,483,984.57
17146,United Kingdom,3,212,749.78
17147,United Kingdom,4,882,1714.59
17148,United Kingdom,1,82,124.88
17152,United Kingdom,3,517,1689.5
17153,United Kingdom,1,104,213.78
17154,United Kingdom,1,490,329.34
17155,United Kingdom,2,242,251.70000000000002
17157,United Kingdom,2,172,319.0
17158,United Kingdom,3,778,1266.97
17159,United Kingdom,3,1111,1538.88
17160,United Kingdom,6,2856,3518.03
17162,United Kingdom,10,1001,1715.46
17163,United Kingdom,2,66,293.1
17164,United Kingdom,7,1501,2467.35
17165,United Kingdom,1,100,158.68
17166,United Kingdom,2,78,206.34
17169,United Kingdom,2,526,835.78
17171,United Kingdom,1,185,224.91
17172,United Kingdom,1,480,317.76
17173,United Kingdom,8,1122,3766.6
17174,United Kingdom,1,41,59.9
17175,United Kingdom,4,866,1443.69
17176,United Kingdom,1,170,306.13
17179,United Kingdom,3,290,711.79
17180,United Kingdom,4,670,783.97
17181,United Kingdom,2,241,239.92000000000002
17183,United Kingdom,6,1296,3347.31
17186,United Kingdom,2,200,144.0
17187,United Kingdom,1,144,203.95
17188,United Kingdom,7,1328,2474.23
17189,United Kingdom,2,226,383.75
17190,United Kingdom,2,161,444.74
17191,United Kingdom,7,1166,2093.68
17193,United Kingdom,7,1254,1699.3000000000002
17194,United Kingdom,2,119,262.62
17197,United Kingdom,1,191,1013.01
17198,United Kingdom,3,357,692.22
17201,United Kingdom,1,231,289.78
17203,United Kingdom,6,2846,3560.08
17204,United Kingdom,4,646,1564.56
17205,United Kingdom,1,884,384.08
17206,United Kingdom,1,76,204.24
17211,United Kingdom,8,1323,2317.2200000000003
17212,United Kingdom,1,147,226.85
17213,United Kingdom,7,1176,2781.23
17214,United Kingdom,6,272,1059.1200000000001
17217,United Kingdom,1,24,113.5
17218,United Kingdom,10,955,1951.97
17219,United Kingdom,1,89,114.23
17220,United Kingdom,14,1897,3187.55
17221,United Kingdom,2,287,334.48
17222,United Kingdom,1,122,328.65
17223,United Kingdom,2,110,416.89
17226,United Kingdom,1,406,393.49
17227,United Kingdom,6,741,939.32
17228,United Kingdom,8,1532,1906.09
17229,United Kingdom,2,185,318.76
17230,United Kingdom,8,1651,3638.41
17231,United Kingdom,10,1724,3124.72
17232,United Kingdom,2,202,417.77
17233,United Kingdom,1,131,190.88
17234,United Kingdom,1,55,149.89000000000001
17235,United Kingdom,2,224,550.06
17236,United Kingdom,6,474,916.13
17237,United Kingdom,2,105,314.69
17238,United Kingdom,17,1807,3719.1
17239,United Kingdom,1,150,382.5
17242,United Kingdom,2,611,1135.04
17243,United Kingdom,26,3320,8540.05
17244,United Kingdom,1,616,954.9
17245,United Kingdom,1,75,171.45
17247,United Kingdom,1,105,280.09000000000003
17248,United Kingdom,1,213,318.65
17250,United Kingdom,2,167,381.97
17251,United Kingdom,1,108,269.83
17252,United Kingdom,2,192,348.91
17253,United Kingdom,1,43,178.26
17254,United Kingdom,2,251,271.19
17255,United Kingdom,2,227,291.48
17256,United Kingdom,2,141,240.0
17259,United Kingdom,2,388,581.23
17262,United Kingdom,5,367,1253.3600000000001
17263,United Kingdom,1,36,63.440000000000005
17265,United Kingdom,2,389,550.01
17266,United Kingdom,3,153,296.58
17267,United Kingdom,2,158,317.2
17268,United Kingdom,4,844,763.64
17272,United Kingdom,4,1778,2148.63
17274,United Kingdom,1,77,107.82
17277,United Kingdom,2,430,1065.3500000000001
17278,United Kingdom,1,179,246.04
17279,United Kingdom,1,48,187.82999999999998
17282,United Kingdom,3,1866,1685.46
17284,United Kingdom,6,1362,1647.48
17286,United Kingdom,1,117,151.37
17287,United Kingdom,7,556,1049.06
17288,United Kingdom,7,1201,1417.63
17289,United Kingdom,3,513,931.02
17290,United Kingdom,2,397,513.01
17291,United Kingdom,1,72,550.8000000000001
17293,United Kingdom,9,1135,1854.06
17295,United Kingdom,3,293,547.0
17297,United Kingdom,1,65,128.18
17298,United Kingdom,2,387,498.42
17299,United Kingdom,4,668,656.61
17301,United Kingdom,1,137,163.24
17302,United Kingdom,5,575,1135.63
17303,United Kingdom,1,144,250.04
17306,United Kingdom,19,11491,8631.31
17309,United Kingdom,1,41,82.75
17311,United Kingdom,2,1005,1384.85
17312,United Kingdom,3,372,644.3
17313,United Kingdom,1,1402,2328.84
17314,United Kingdom,8,1896,2527.92
17315,United Kingdom,38,3863,6281.23
17317,United Kingdom,3,1146,2600.34
17320,United Kingdom,3,634,1200.6200000000001
17321,United Kingdom,2,364,657.16
17323,United Kingdom,7,760,906.52
17324,United Kingdom,4,843,986.48
17325,United Kingdom,1,60,96.8
17329,United Kingdom,2,142,523.11
17330,United Kingdom,2,120,363.9
17331,United Kingdom,1,16,175.2
17333,United Kingdom,1,375,494.25
17334,United Kingdom,2,315,307.02
17337,United Kingdom,4,1247,1981.06
17338,United Kingdom,8,3059,6493.54
17339,United Kingdom,2,152,243.36
17340,United Kingdom,11,5967,12353.29
17341,United Kingdom,3,443,682.29
17343,United Kingdom,1,56,193.64
17344,United Kingdom,1,65,157.62
17345,United Kingdom,4,341,519.6899999999999
17346,United Kingdom,15,1617,2622.88
17347,United Kingdom,1,216,228.96
17348,United Kingdom,5,1398,1156.6
17349,United Kingdom,1,102,98.25
17350,United Kingdom,4,770,1281.32
17351,United Kingdom,3,113,587.15
17353,United Kingdom,2,1200,1740.0
17354,United Kingdom,1,1006,1393.06
17356,United Kingdom,1,166,178.22
17357,United Kingdom,2,152,384.39
17358,United Kingdom,2,190,360.81
17359,United Kingdom,1,161,127.86
17360,United Kingdom,3,328,568.24
17361,United Kingdom,3,157,488.2
17362,United Kingdom,2,191,312.23
17364,United Kingdom,11,2692,4462.68
17365,United Kingdom,8,4749,4767.36
17367,United Kingdom,1,149,167.55
17368,United Kingdom,8,1377,1878.87
17370,United Kingdom,4,540,446.18
17371,United Kingdom,3,151,418.4
17372,United Kingdom,8,747,1337.18
17373,United Kingdom,4,408,646.92
17374,United Kingdom,2,85,495.77
17375,United Kingdom,3,367,400.1
17376,United Kingdom,2,86,203.2
17377,United Kingdom,20,2038,4058.32
17379,United Kingdom,1,623,389.71999999999997
17381,United Kingdom,29,25649,20275.61
17382,United Kingdom,1,25,65.4
17383,United Kingdom,1,148,193.39000000000001
17384,United Kingdom,2,88,336.4
17385,United Kingdom,1,197,256.11
17386,United Kingdom,6,1902,2686.42
17387,United Kingdom,2,522,746.81
17388,United Kingdom,4,1068,1259.56
17389,United Kingdom,34,7612,31833.68
17391,United Kingdom,2,480,508.8
17392,United Kingdom,2,277,417.27
17394,United Kingdom,1,241,203.86999999999998
17396,United Kingdom,8,2005,7330.8
17397,United Kingdom,2,250,681.41
17398,United Kingdom,3,310,653.38
17400,United Kingdom,5,1088,2097.84
17402,United Kingdom,13,701,2633.85
17403,United Kingdom,1,111,263.92
17404,Sweden,15,32748,31906.82
17405,United Kingdom,3,726,1031.41
17406,United Kingdom,3,780,2184.42
17408,United Kingdom,1,3,32.65
17409,United Kingdom,2,105,771.85
17410,United Kingdom,5,616,1214.72
17411,United Kingdom,3,306,778.94
17412,United Kingdom,7,738,1258.06
17414,United Kingdom,2,2100,778.0
17415,United Kingdom,1,114,507.84
17416,United Kingdom,7,4302,6893.42
17418,United Kingdom,2,289,463.46000000000004
17419,United Kingdom,12,1876,4226.57
17420,United Kingdom,3,265,598.83
17422,United Kingdom,6,2253,1979.37
17423,United Kingdom,2,459,698.41
17425,United Kingdom,2,407,759.17
17426,United Kingdom,6,3094,5037.26
17427,United Kingdom,1,34,100.8
17428,United Kingdom,28,9474,17256.85
17429,United Kingdom,3,624,524.9200000000001
17430,United Kingdom,2,190,265.76
17431,United Kingdom,1,292,403.3
17432,United Kingdom,2,207,365.76
17433,United Kingdom,1,185,303.15999999999997
17434,United Kingdom,7,1693,2373.82
17436,United Kingdom,2,90,216.29999999999998
