Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,estimated_stock_after_sales,inventory_to_demand_ratio,forecast_error,absolute_forecast_error,stockout_risk,high_demand,discount_applied,price_difference_competitor
2022-01-02,S003,P0008,Clothing,South,248,136,50,130.52,36.03,5,Rainy,0,37.49,Spring,112,1.9000919399325773,-5.47999999999999,5.47999999999999,0,1,1,-1.4600000000000009
2022-01-02,S003,P0009,Electronics,West,219,140,196,139.46,88.97,0,Snowy,1,91.53,Spring,79,1.5703427506094936,-0.539999999999992,0.539999999999992,0,1,0,-2.5600000000000023
2022-01-02,S003,P0010,Furniture,West,146,79,155,94.23,16.48,10,Cloudy,1,21.42,Spring,67,1.549400403268598,15.230000000000004,15.230000000000004,0,0,1,-4.940000000000001
2022-01-02,S003,P0011,Furniture,South,218,106,111,117.65,58.37,10,Cloudy,1,58.1,Autumn,112,1.852953676158096,11.650000000000006,11.650000000000006,0,0,1,0.269999999999996
2022-01-02,S003,P0012,Groceries,West,260,1,142,1.99,27.86,5,Snowy,1,31.78,Winter,259,130.6532663316583,0.99,0.99,0,0,1,-3.9200000000000017
2022-01-02,S003,P0013,Electronics,West,414,203,53,206.35,39.14,5,Rainy,1,35.3,Autumn,211,2.006299975769324,3.3499999999999943,3.3499999999999943,0,1,1,3.8400000000000034
2022-01-02,S003,P0014,Toys,North,420,368,71,384.47,66.51,0,Cloudy,0,70.84,Spring,52,1.0924129320883291,16.470000000000027,16.470000000000027,0,1,0,-4.329999999999998
2022-01-02,S003,P0015,Electronics,East,435,286,159,283.25,89.65,20,Snowy,0,84.99,Winter,149,1.5357458075904675,-2.75,2.75,0,1,1,4.660000000000011
2022-01-02,S003,P0016,Clothing,South,230,69,173,70.77,86.7,20,Rainy,0,91.05,Spring,161,3.2499646742970185,1.769999999999996,1.769999999999996,0,0,1,-4.349999999999994
2022-01-02,S003,P0017,Toys,South,456,52,78,65.67,29.69,20,Snowy,0,25.27,Summer,404,6.943809958885336,13.670000000000002,13.670000000000002,0,0,1,4.420000000000002
2022-01-02,S003,P0018,Toys,East,319,109,83,126.67,86.93,10,Rainy,1,82.59,Winter,210,2.518354780137365,17.67,17.67,0,1,1,4.340000000000003
2022-01-02,S003,P0019,Furniture,North,59,50,135,44.37,59.33,10,Cloudy,0,54.98,Spring,9,1.329727293216137,-5.630000000000003,5.630000000000003,0,0,1,4.350000000000001
2022-01-02,S003,P0020,Electronics,East,155,0,92,9.42,57.07,10,Rainy,1,53.34,Summer,155,16.454352441613587,9.42,9.42,0,0,1,3.729999999999997
2022-01-02,S004,P0001,Electronics,North,144,22,45,39.12,74.16,15,Rainy,0,69.74,Autumn,122,3.6809815950920246,17.119999999999997,17.119999999999997,0,0,1,4.420000000000002
2022-01-02,S004,P0002,Electronics,East,283,45,156,46.65,59.38,0,Sunny,1,62.4,Spring,238,6.066452304394427,1.6499999999999986,1.6499999999999986,0,0,0,-3.019999999999996
2022-01-02,S004,P0003,Clothing,East,347,89,122,87.77,48.18,0,Sunny,1,49.64,Spring,258,3.9535148684060615,-1.230000000000004,1.230000000000004,0,0,0,-1.4600000000000009
2022-01-02,S004,P0004,Groceries,East,410,209,128,224.66,94.75,20,Snowy,0,90.1,Autumn,201,1.8249799697320397,15.659999999999997,15.659999999999997,0,1,1,4.650000000000006
2022-01-02,S004,P0005,Toys,West,99,4,76,14.91,60.89,5,Sunny,0,59.42,Autumn,95,6.639839034205231,10.91,10.91,0,0,1,1.4699999999999989
2022-01-02,S004,P0006,Toys,East,97,47,138,52.02,14.71,5,Cloudy,0,16.85,Autumn,50,1.8646674356016917,5.020000000000003,5.020000000000003,0,0,1,-2.140000000000001
2022-01-02,S004,P0007,Furniture,West,339,115,95,124.22,33.09,10,Rainy,0,28.55,Spring,224,2.7290291418451136,9.22,9.22,0,1,1,4.540000000000003
2022-01-02,S004,P0008,Toys,South,144,27,119,21.73,98.75,15,Snowy,0,102.7,Summer,117,6.626783248964565,-5.27,5.27,0,0,1,-3.950000000000003
2022-01-02,S004,P0009,Furniture,South,110,90,28,103.6,12.4,20,Snowy,0,8.56,Autumn,20,1.061776061776062,13.599999999999994,13.599999999999994,0,0,1,3.84
2022-01-02,S004,P0010,Groceries,South,348,206,67,214.99,92.01,15,Snowy,1,87.81,Autumn,142,1.6186799386017954,8.990000000000009,8.990000000000009,0,1,1,4.200000000000003
2022-01-02,S004,P0011,Toys,East,458,328,144,339.54,92.12,20,Sunny,1,87.37,Spring,130,1.3488837839429817,11.54000000000002,11.54000000000002,0,1,1,4.75
2022-01-02,S004,P0012,Groceries,South,403,155,24,145.99,37.39,20,Sunny,0,38.71,Spring,248,2.760463045414069,-9.009999999999993,9.009999999999993,0,1,1,-1.3200000000000005
2022-01-02,S004,P0013,Clothing,West,198,184,161,191.55,85.35,10,Rainy,1,80.79,Spring,14,1.033672670321065,7.550000000000011,7.550000000000011,0,1,1,4.559999999999988
2022-01-02,S004,P0014,Electronics,East,472,16,166,28.75,82.64,0,Cloudy,0,78.35,Autumn,456,16.417391304347827,12.75,12.75,0,0,0,4.290000000000006
2022-01-02,S004,P0015,Toys,North,178,90,79,98.56,92.19,10,Snowy,1,97.07,Summer,88,1.8060064935064932,8.560000000000002,8.560000000000002,0,0,1,-4.879999999999996
2022-01-02,S004,P0016,Clothing,West,215,178,111,180.76,61.41,0,Sunny,0,61.32,Spring,37,1.189422438592609,2.759999999999991,2.759999999999991,0,1,0,0.0899999999999963
2022-01-02,S004,P0017,Electronics,South,477,256,150,254.89,96.47,20,Cloudy,0,93.35,Spring,221,1.8713955039428771,-1.1100000000000136,1.1100000000000136,0,1,1,3.1200000000000045
2022-01-02,S004,P0018,Furniture,South,198,27,62,25.51,89.33,0,Sunny,0,89.63,Spring,171,7.761662093296746,-1.4899999999999984,1.4899999999999984,0,0,0,-0.2999999999999971
2022-01-02,S004,P0019,Groceries,North,110,67,83,79.41,59.49,20,Rainy,1,57.55,Spring,43,1.3852159677622466,12.409999999999997,12.409999999999997,0,0,1,1.9400000000000048
2022-01-02,S004,P0020,Electronics,North,254,84,112,77.15,73.05,15,Sunny,1,74.55,Autumn,170,3.292287751134154,-6.849999999999994,6.849999999999994,0,0,1,-1.5
2022-01-02,S005,P0001,Groceries,East,223,67,53,74.8,67.49,5,Sunny,0,65.24,Winter,156,2.981283422459893,7.799999999999997,7.799999999999997,0,0,1,2.25
2022-01-02,S005,P0002,Furniture,West,100,15,114,28.97,66.05,10,Sunny,1,65.16,Autumn,85,3.4518467380048325,13.97,13.97,0,0,1,0.8900000000000006
2022-01-02,S005,P0003,Toys,West,397,333,35,336.02,80.88,20,Rainy,1,84.97,Winter,64,1.1814772930182729,3.019999999999982,3.019999999999982,0,1,1,-4.090000000000003
2022-01-02,S005,P0004,Groceries,North,442,56,38,54.08,60.5,10,Cloudy,1,64.88,Spring,386,8.173076923076923,-1.9200000000000017,1.9200000000000017,0,0,1,-4.379999999999996
2022-01-02,S005,P0005,Furniture,West,411,165,194,172.41,71.72,20,Rainy,0,75.17,Autumn,246,2.3838524447537845,7.409999999999997,7.409999999999997,0,1,1,-3.450000000000003
2022-01-02,S005,P0006,Clothing,North,76,54,175,49.32,69.21,15,Rainy,1,71.17,Summer,22,1.5409570154095702,-4.68,4.68,0,0,1,-1.960000000000008
2022-01-02,S005,P0007,Clothing,East,257,93,148,84.69,70.69,20,Snowy,0,71.37,Winter,164,3.0345967646711536,-8.310000000000002,8.310000000000002,0,0,1,-0.6800000000000068
2022-01-02,S005,P0008,Furniture,East,353,250,57,254.75,63.54,15,Cloudy,0,61.05,Summer,103,1.3856722276741904,4.75,4.75,0,1,1,2.490000000000002
2022-01-02,S005,P0009,Electronics,West,119,90,76,99.63,78.08,10,Sunny,0,73.69,Winter,29,1.1944193516009234,9.629999999999995,9.629999999999995,0,0,1,4.390000000000001
2022-01-02,S005,P0010,Furniture,West,403,83,77,84.32,43.09,10,Sunny,1,47.02,Spring,320,4.779411764705883,1.3199999999999932,1.3199999999999932,0,0,1,-3.93
2022-01-02,S005,P0011,Electronics,East,60,16,149,23.98,25.67,5,Sunny,1,27.78,Winter,44,2.5020850708924103,7.98,7.98,0,0,1,-2.1099999999999994
2022-01-02,S005,P0012,Toys,West,182,87,121,83.13,38.59,20,Rainy,0,33.87,Spring,95,2.1893419944664982,-3.870000000000005,3.870000000000005,0,0,1,4.720000000000006
2022-01-02,S005,P0013,Furniture,East,455,241,136,235.03,57.99,5,Sunny,0,55.4,Spring,214,1.935923073650172,-5.969999999999999,5.969999999999999,0,1,1,2.5900000000000034
2022-01-02,S005,P0014,Toys,South,437,286,116,282.52,14.65,20,Snowy,1,13.12,Winter,151,1.5467931473877956,-3.480000000000018,3.480000000000018,0,1,1,1.5300000000000011
2022-01-02,S005,P0015,Clothing,West,289,60,83,52.77,63.26,0,Rainy,1,61.02,Autumn,229,5.476596551070684,-7.229999999999997,7.229999999999997,0,0,0,2.239999999999995
2022-01-02,S005,P0016,Groceries,East,487,437,106,432.86,43.64,15,Cloudy,1,39.13,Autumn,50,1.12507508201266,-4.139999999999986,4.139999999999986,0,1,1,4.509999999999998
2022-01-02,S005,P0017,Toys,North,418,377,76,383.26,84.85,20,Sunny,1,84.29,Summer,41,1.0906434274382926,6.259999999999991,6.259999999999991,0,1,1,0.5599999999999881
2022-01-02,S005,P0018,Clothing,West,89,83,113,78.67,47.05,15,Rainy,1,47.89,Spring,6,1.131307995423923,-4.329999999999998,4.329999999999998,0,0,1,-0.8400000000000034
2022-01-02,S005,P0019,Clothing,West,421,203,152,220.23,76.83,20,Snowy,0,75.86,Spring,218,1.9116378331744088,17.22999999999999,17.22999999999999,0,1,1,0.9699999999999988
2022-01-02,S005,P0020,Clothing,South,211,183,189,190.11,93.95,10,Sunny,1,98.89,Spring,28,1.1098837515122824,7.110000000000014,7.110000000000014,0,1,1,-4.939999999999998
2022-01-03,S001,P0001,Electronics,West,154,5,189,5.36,62.7,20,Rainy,0,58.22,Winter,149,28.73134328358209,0.3600000000000003,0.3600000000000003,0,0,1,4.480000000000004
2022-01-03,S001,P0002,Clothing,East,282,199,70,193.26,54.02,0,Cloudy,0,52.91,Spring,83,1.4591741695125735,-5.740000000000009,5.740000000000009,0,1,0,1.1100000000000063
2022-01-03,S001,P0003,Toys,South,183,176,124,168.28,26.03,10,Rainy,0,29.38,Winter,7,1.0874732588542904,-7.719999999999999,7.719999999999999,0,1,1,-3.349999999999998
2022-01-03,S001,P0004,Electronics,East,239,214,51,228.51,10.19,0,Cloudy,1,7.82,Winter,25,1.0459060872609514,14.509999999999993,14.509999999999993,0,1,0,2.369999999999999
2022-01-03,S001,P0005,Groceries,West,368,165,56,170.76,95.54,0,Sunny,0,91.29,Spring,203,2.1550714453033497,5.759999999999991,5.759999999999991,0,1,0,4.25
2022-01-03,S001,P0006,Furniture,South,57,9,40,13.6,57.65,5,Sunny,0,58.01,Summer,48,4.191176470588236,4.6,4.6,0,0,1,-0.3599999999999994
2022-01-03,S001,P0007,Clothing,South,460,140,70,143.7,87.85,20,Sunny,0,91.9,Winter,320,3.201113430758525,3.6999999999999886,3.6999999999999886,0,1,1,-4.050000000000011
2022-01-03,S001,P0008,Groceries,West,214,177,150,178.0,53.94,5,Snowy,0,51.47,Autumn,37,1.202247191011236,1.0,1.0,0,1,1,2.469999999999999
2022-01-03,S001,P0009,Groceries,South,407,217,55,217.69,61.42,20,Sunny,0,65.86,Winter,190,1.8696311268317327,0.6899999999999977,0.6899999999999977,0,1,1,-4.439999999999998
2022-01-03,S001,P0010,Electronics,West,51,47,155,38.08,99.14,10,Snowy,0,102.66,Autumn,4,1.3392857142857144,-8.920000000000002,8.920000000000002,0,0,1,-3.519999999999996
2022-01-03,S001,P0011,Groceries,East,252,3,98,5.18,60.52,0,Cloudy,0,62.72,Autumn,249,48.64864864864865,2.18,2.18,0,0,0,-2.199999999999996
2022-01-03,S001,P0012,Clothing,East,72,2,62,9.81,86.93,15,Cloudy,0,83.11,Summer,70,7.339449541284403,7.81,7.81,0,0,1,3.820000000000008
2022-01-03,S001,P0013,Clothing,South,194,18,120,20.5,83.11,10,Snowy,1,85.16,Summer,176,9.46341463414634,2.5,2.5,0,0,1,-2.049999999999997
2022-01-03,S001,P0014,Toys,South,302,242,145,255.54,32.28,10,Rainy,1,30.1,Winter,60,1.1818110667605854,13.539999999999992,13.539999999999992,0,1,1,2.18
2022-01-03,S001,P0015,Toys,North,330,228,157,246.91,52.17,10,Sunny,1,52.43,Summer,102,1.3365193795310033,18.91,18.91,0,1,1,-0.259999999999998
2022-01-03,S001,P0016,Clothing,East,148,31,160,35.11,93.61,15,Snowy,1,94.15,Spring,117,4.215323269723726,4.109999999999999,4.109999999999999,0,0,1,-0.5400000000000063
2022-01-03,S001,P0017,Clothing,North,315,16,197,33.51,98.25,5,Sunny,0,100.34,Spring,299,9.400179051029545,17.509999999999998,17.509999999999998,0,0,1,-2.0900000000000034
2022-01-03,S001,P0018,Furniture,East,97,20,147,37.26,78.53,5,Rainy,0,75.48,Autumn,77,2.6033279656468062,17.259999999999998,17.259999999999998,0,0,1,3.049999999999997
2022-01-03,S001,P0019,Furniture,South,240,193,171,203.45,56.91,0,Sunny,1,54.2,Spring,47,1.179651019906611,10.449999999999989,10.449999999999989,0,1,0,2.7099999999999937
2022-01-03,S001,P0020,Toys,North,178,118,162,110.02,35.32,20,Cloudy,1,37.56,Summer,60,1.6178876567896747,-7.980000000000004,7.980000000000004,0,1,1,-2.240000000000002
2022-01-03,S002,P0001,Toys,North,405,96,171,100.82,48.08,0,Rainy,1,49.4,Autumn,309,4.017060107121603,4.819999999999993,4.819999999999993,0,0,0,-1.3200000000000005
2022-01-03,S002,P0002,Electronics,North,200,48,47,55.45,46.95,15,Snowy,1,43.48,Summer,152,3.606853020739405,7.450000000000003,7.450000000000003,0,0,1,3.470000000000006
2022-01-03,S002,P0003,Furniture,West,327,130,166,127.03,94.45,20,Cloudy,1,99.26,Winter,197,2.574195072030229,-2.969999999999999,2.969999999999999,0,1,1,-4.810000000000002
2022-01-03,S002,P0004,Groceries,North,409,11,48,8.25,27.28,10,Snowy,1,28.61,Autumn,398,49.57575757575758,-2.75,2.75,0,0,1,-1.3299999999999983
2022-01-03,S002,P0005,Groceries,West,327,313,194,326.56,29.74,0,Snowy,1,31.67,Winter,14,1.0013473787359135,13.560000000000002,13.560000000000002,0,1,0,-1.9300000000000035
2022-01-03,S002,P0006,Furniture,North,388,352,199,365.82,27.64,5,Snowy,0,27.19,Summer,36,1.06063091137718,13.819999999999991,13.819999999999991,0,1,1,0.4499999999999993
2022-01-03,S002,P0007,Toys,South,483,265,108,277.23,60.54,5,Rainy,0,55.83,Autumn,218,1.7422356887782706,12.230000000000018,12.230000000000018,0,1,1,4.710000000000001
2022-01-03,S002,P0008,Furniture,South,70,11,137,23.62,58.55,10,Cloudy,0,63.45,Summer,59,2.9635901778154103,12.62,12.62,0,0,1,-4.900000000000006
2022-01-03,S002,P0009,Groceries,South,288,191,29,207.27,58.59,0,Cloudy,0,60.98,Summer,97,1.3894919669995658,16.27000000000001,16.27000000000001,0,1,0,-2.389999999999993
2022-01-03,S002,P0010,Electronics,West,270,185,150,192.21,95.48,0,Rainy,1,91.76,Winter,85,1.404713594506009,7.210000000000008,7.210000000000008,0,1,0,3.719999999999999
2022-01-03,S002,P0011,Clothing,North,217,143,66,154.26,37.81,20,Snowy,1,37.14,Autumn,74,1.406715934137171,11.259999999999993,11.259999999999993,0,1,1,0.6700000000000017
2022-01-03,S002,P0012,Electronics,West,221,85,84,104.48,48.7,10,Rainy,0,51.33,Spring,136,2.1152373660030626,19.480000000000004,19.480000000000004,0,0,1,-2.6299999999999955
2022-01-03,S002,P0013,Groceries,West,303,270,164,268.73,65.89,10,Cloudy,0,64.52,Summer,33,1.1275257693595802,-1.2699999999999818,1.2699999999999818,0,1,1,1.3700000000000043
2022-01-03,S002,P0014,Groceries,West,298,233,143,245.02,20.37,0,Rainy,1,23.3,Spring,65,1.2162272467553668,12.02000000000001,12.02000000000001,0,1,0,-2.93
2022-01-03,S002,P0015,Furniture,West,193,187,57,177.8,46.25,0,Snowy,0,49.2,Spring,6,1.0854893138357704,-9.199999999999989,9.199999999999989,0,1,0,-2.950000000000003
2022-01-03,S002,P0016,Electronics,South,205,39,147,37.83,71.74,10,Rainy,0,76.17,Winter,166,5.41897964578377,-1.1700000000000017,1.1700000000000017,0,0,1,-4.430000000000007
2022-01-03,S002,P0017,Toys,West,427,234,195,231.16,20.57,10,Rainy,1,22.24,Autumn,193,1.847205398857934,-2.8400000000000034,2.8400000000000034,0,1,1,-1.6699999999999982
2022-01-03,S002,P0018,Clothing,South,365,213,106,208.31,29.88,20,Rainy,1,25.73,Autumn,152,1.7521962459795497,-4.689999999999998,4.689999999999998,0,1,1,4.149999999999999
2022-01-03,S002,P0019,Clothing,North,111,55,163,71.88,73.98,15,Rainy,1,73.5,Winter,56,1.5442404006677797,16.879999999999995,16.879999999999995,0,0,1,0.480000000000004
2022-01-03,S002,P0020,Groceries,South,271,22,178,15.3,45.02,10,Sunny,0,47.01,Spring,249,17.712418300653592,-6.699999999999999,6.699999999999999,0,0,1,-1.9899999999999949
2022-01-03,S003,P0001,Clothing,North,134,100,185,100.66,82.88,10,Sunny,1,86.74,Autumn,34,1.3312139876813034,0.6599999999999966,0.6599999999999966,0,0,1,-3.86
2022-01-03,S003,P0002,Groceries,North,405,353,74,355.08,17.36,0,Cloudy,1,17.32,Spring,52,1.1405880364988172,2.079999999999984,2.079999999999984,0,1,0,0.0399999999999991
2022-01-03,S003,P0003,Electronics,West,290,255,118,246.78,42.7,20,Snowy,0,40.38,Autumn,35,1.175135748439906,-8.219999999999999,8.219999999999999,0,1,1,2.3200000000000003
2022-01-03,S003,P0004,Clothing,South,403,154,189,166.81,89.67,15,Sunny,0,88.99,Autumn,249,2.415922306816138,12.810000000000002,12.810000000000002,0,1,1,0.6800000000000068
2022-01-03,S003,P0005,Clothing,East,311,147,29,154.97,65.77,0,Cloudy,1,61.06,Spring,164,2.006840033554881,7.969999999999999,7.969999999999999,0,1,0,4.709999999999994
2022-01-03,S003,P0006,Electronics,North,448,342,112,357.52,95.74,10,Cloudy,0,94.29,Summer,106,1.253076750950996,15.519999999999982,15.519999999999982,0,1,1,1.4499999999999886
2022-01-03,S003,P0007,Furniture,West,277,54,126,48.62,98.9,0,Cloudy,0,97.62,Summer,223,5.697243932538051,-5.380000000000003,5.380000000000003,0,0,0,1.2800000000000011
2022-01-03,S003,P0008,Toys,East,421,289,112,292.21,41.11,15,Cloudy,0,36.9,Summer,132,1.4407446699291606,3.2099999999999795,3.2099999999999795,0,1,1,4.210000000000001
2022-01-03,S003,P0009,Toys,South,241,179,135,198.59,42.07,0,Snowy,1,37.66,Winter,62,1.2135555667455562,19.590000000000003,19.590000000000003,0,1,0,4.410000000000004
2022-01-03,S003,P0010,Furniture,South,186,175,75,177.8,95.89,0,Rainy,1,96.19,Autumn,11,1.046119235095613,2.800000000000012,2.800000000000012,0,1,0,-0.2999999999999971
2022-01-03,S003,P0011,Clothing,West,413,209,86,220.54,84.12,5,Sunny,0,89.06,Spring,204,1.8726761585199965,11.539999999999992,11.539999999999992,0,1,1,-4.939999999999998
2022-01-03,S003,P0012,Toys,East,112,109,46,113.33,71.21,20,Rainy,1,74.71,Summer,3,0.9882643607164916,4.329999999999998,4.329999999999998,1,1,1,-3.5
2022-01-03,S003,P0013,Groceries,South,268,43,78,49.77,49.23,0,Rainy,1,47.75,Spring,225,5.384769941731967,6.770000000000003,6.770000000000003,0,0,0,1.4799999999999969
2022-01-03,S003,P0014,Toys,South,347,58,38,49.31,21.87,10,Rainy,1,25.0,Autumn,289,7.037112147637396,-8.689999999999998,8.689999999999998,0,0,1,-3.129999999999999
2022-01-03,S003,P0015,Electronics,South,495,399,86,390.1,60.83,0,Cloudy,1,60.34,Spring,96,1.2689054088695206,-8.899999999999977,8.899999999999977,0,1,0,0.4899999999999949
2022-01-03,S003,P0016,Clothing,West,324,95,145,111.3,56.78,20,Rainy,0,60.75,Winter,229,2.911051212938005,16.299999999999997,16.299999999999997,0,0,1,-3.969999999999999
2022-01-03,S003,P0017,Clothing,West,330,296,138,297.58,76.12,5,Snowy,0,77.55,Spring,34,1.1089454936487668,1.579999999999984,1.579999999999984,0,1,1,-1.4299999999999926
2022-01-03,S003,P0018,Electronics,East,297,105,66,104.66,98.9,10,Sunny,0,96.55,Winter,192,2.8377603669023506,-0.3400000000000034,0.3400000000000034,0,0,1,2.3500000000000085
2022-01-03,S003,P0019,Clothing,East,169,103,47,107.67,46.24,5,Cloudy,0,47.84,Autumn,66,1.5696108479613633,4.670000000000002,4.670000000000002,0,0,1,-1.6000000000000014
2022-01-03,S003,P0020,Toys,South,257,131,103,123.65,16.35,15,Cloudy,0,19.59,Autumn,126,2.078447230084917,-7.349999999999994,7.349999999999994,0,1,1,-3.2399999999999984
2022-01-03,S004,P0001,Groceries,East,175,66,140,56.84,83.63,15,Sunny,0,79.9,Summer,109,3.078817733990148,-9.159999999999997,9.159999999999997,0,0,1,3.7299999999999898
2022-01-03,S004,P0002,Groceries,West,228,163,161,161.48,81.57,0,Cloudy,1,77.66,Winter,65,1.4119395590785238,-1.5200000000000102,1.5200000000000102,0,1,0,3.9099999999999966
2022-01-03,S004,P0003,Clothing,South,188,98,176,98.87,44.68,10,Snowy,0,42.55,Spring,90,1.9014868008496004,0.8700000000000045,0.8700000000000045,0,0,1,2.1300000000000026
2022-01-03,S004,P0004,Groceries,East,211,150,20,167.75,60.11,0,Rainy,1,62.3,Summer,61,1.2578241430700448,17.75,17.75,0,1,0,-2.1899999999999977
2022-01-03,S004,P0005,Furniture,North,149,15,60,21.91,24.63,20,Snowy,0,27.97,Winter,134,6.800547695116385,6.91,6.91,0,0,1,-3.34
2022-01-03,S004,P0006,Electronics,North,383,36,75,26.89,36.31,5,Cloudy,1,34.82,Autumn,347,14.243213090368169,-9.11,9.11,0,0,1,1.490000000000002
2022-01-03,S004,P0007,Electronics,East,478,303,153,307.7,11.36,15,Cloudy,1,15.64,Autumn,175,1.5534611634709132,4.699999999999989,4.699999999999989,0,1,1,-4.280000000000001
2022-01-03,S004,P0008,Electronics,East,217,209,35,215.04,63.1,10,Rainy,1,65.17,Winter,8,1.0091145833333337,6.039999999999992,6.039999999999992,0,1,1,-2.0700000000000003
2022-01-03,S004,P0009,Electronics,West,73,69,65,68.51,30.82,20,Sunny,0,35.26,Winter,4,1.06553787768209,-0.4899999999999949,0.4899999999999949,0,0,1,-4.439999999999998
2022-01-03,S004,P0010,Electronics,West,467,143,183,139.44,23.73,0,Snowy,0,21.84,Winter,324,3.349110728628801,-3.5600000000000023,3.5600000000000023,0,1,0,1.8900000000000008
2022-01-03,S004,P0011,Clothing,West,353,239,44,255.26,29.49,5,Sunny,0,31.68,Winter,114,1.3829037060252292,16.25999999999999,16.25999999999999,0,1,1,-2.1900000000000013
2022-01-03,S004,P0012,Groceries,North,471,192,115,188.72,74.42,15,Cloudy,1,75.61,Autumn,279,2.4957609156422214,-3.280000000000001,3.280000000000001,0,1,1,-1.1899999999999975
2022-01-03,S004,P0013,Clothing,South,129,23,92,38.86,58.3,20,Rainy,1,59.12,Autumn,106,3.3196088522902727,15.86,15.86,0,0,1,-0.8200000000000003
2022-01-03,S004,P0014,Groceries,East,301,165,34,160.46,60.58,0,Sunny,1,58.02,Winter,136,1.875856911379783,-4.539999999999992,4.539999999999992,0,1,0,2.559999999999995
2022-01-03,S004,P0015,Groceries,South,423,85,73,95.5,73.48,0,Rainy,0,77.0,Spring,338,4.429319371727749,10.5,10.5,0,0,0,-3.519999999999996
2022-01-03,S004,P0016,Groceries,East,385,79,130,86.62,16.18,10,Cloudy,0,18.35,Spring,306,4.444700992842299,7.620000000000003,7.620000000000003,0,0,1,-2.1700000000000017
2022-01-03,S004,P0017,Toys,North,74,33,29,43.64,38.52,15,Rainy,0,39.57,Spring,41,1.695692025664528,10.64,10.64,0,0,1,-1.0499999999999972
